h1real,h1imag,h2real,h2imag,y1real,y1imag,y2real,y2imag,n1real,n1imag,n2real,n2imag,target,ymod 1 real,ymod 1 imag,ymod 2 real ,ymod 2 imag,ymod 3 real,ymod 3 imag,ymod 4 real,ymod 4 imag,  BER ,  All  this data is calculated for 0 db
1.091922703,-0.149646286,0.060762487,-0.203662241,0.683185774,0.032298909,-0.094985017,-0.201842985,-0.644485314,0.10481022,-1.177545328,-0.132698173,1,0.683185774,0.032298909,0.52027902,0.657473516,-0.094985017,-0.201842985,-0.334021222,0.61610306,,
-1.054713623,0.241903601,-0.524886663,0.692767516,0.52027902,0.657473516,-0.334021222,0.61610306,-0.356360213,-1.27135903,0.507874304,-0.585403928,1,0.683185774,0.032298909,0.52027902,0.657473516,-0.094985017,-0.201842985,-0.334021222,0.61610306,,
-0.750651642,-0.242309974,1.662024242,1.164778201,-0.456728331,0.288339628,-0.052489386,-0.095902585,1.062850495,0.625591839,1.022279544,0.716961597,0,-0.456728331,0.288339628,0.966249075,-0.711470665,-0.052489386,-0.095902585,1.453697011,-0.341947406,,
-0.435296265,-0.879817588,0.528970167,-1.502372983,0.966249075,-0.711470665,1.453697011,-0.341947406,0.385928354,-0.511718773,0.068426333,-0.821511189,1,-0.456728331,0.288339628,0.966249075,-0.711470665,-0.052489386,-0.095902585,1.453697011,-0.341947406,,
-0.136060434,0.159487678,0.628342458,-1.641241123,1.047127318,0.804926631,0.503310463,-0.101170286,-0.670692032,0.14337788,0.091683979,0.147802558,0,1.047127318,0.804926631,0.473003581,1.002016522,0.503310463,-0.101170286,-0.165176286,-0.460802568,,
-0.540830082,-2.048843395,-0.991553897,-0.114648957,0.473003581,1.002016522,-0.165176286,-0.460802568,-0.10018256,0.371867685,1.734528259,0.74385367,0,1.047127318,0.804926631,0.473003581,1.002016522,0.503310463,-0.101170286,-0.165176286,-0.460802568,,
-1.005771662,0.080800013,0.345205224,-0.296283951,0.081793793,0.490565777,0.128567981,1.940318875,-0.917967938,0.315901242,-0.521780803,0.749837958,0,0.081793793,0.490565777,-0.594851867,0.885376453,0.128567981,1.940318875,1.100629663,0.306284983,,
-0.125423176,-0.254862433,-0.138630751,0.321349397,-0.594851867,0.885376453,1.100629663,0.306284983,-1.380214997,-0.07390931,-0.491579777,0.631374384,0,0.081793793,0.490565777,-0.594851867,0.885376453,0.128567981,1.940318875,1.100629663,0.306284983,,
1.003603832,-0.337652994,0.206181288,0.083819498,-0.950598909,0.153307769,-0.465946525,-0.742005293,0.79306573,-0.072733835,-0.719188716,-0.110188457,1,-0.950598909,0.153307769,-1.932775636,-0.260755923,-0.465946525,-0.742005293,-0.295650232,0.364581046,,
0.139873537,-0.2964116,1.122672793,-0.342626592,-1.932775636,-0.260755923,-0.295650232,0.364581046,1.51820956,-1.350843226,-0.279539522,-0.616469357,0,-0.950598909,0.153307769,-1.932775636,-0.260755923,-0.465946525,-0.742005293,-0.295650232,0.364581046,,
-0.568843333,1.238759691,0.492587848,1.330212236,0.267715416,0.140371234,0.396804754,-2.014347193,-0.87253687,0.744815186,-0.698025474,0.243619678,0,0.267715416,0.140371234,-0.99197571,-0.274783545,0.396804754,-2.014347193,0.862694175,1.736719714,,
0.590496504,0.127556511,-0.172332628,0.563073849,-0.99197571,-0.274783545,0.862694175,1.736719714,-0.879562196,0.180995251,-1.078780306,0.582251332,1,0.267715416,0.140371234,-0.99197571,-0.274783545,0.396804754,-2.014347193,0.862694175,1.736719714,,
0.152501781,0.886938985,-0.82437615,-1.120988142,-0.765779719,0.44201733,-0.282387491,1.479676682,-0.492516934,-0.381993045,0.443780071,-0.976853661,0,-0.765779719,0.44201733,1.267391467,0.430777081,-0.282387491,1.479676682,0.993505585,0.766448591,,
-0.811725194,-1.711386851,0.074157623,0.838243422,1.267391467,0.430777081,0.993505585,0.766448591,0.349815208,0.751705795,-0.147895248,0.290588703,1,-0.765779719,0.44201733,1.267391467,0.430777081,-0.282387491,1.479676682,0.993505585,0.766448591,,
0.510710724,0.031738378,1.828218397,-1.019597081,-0.156591682,-0.466572992,-1.028117296,0.00728015,-1.587105267,-0.975522731,0.021019726,-1.091197527,0,-0.156591682,-0.466572992,0.362179971,-0.806219655,-1.028117296,0.00728015,0.691081997,-0.204808989,,
-0.471562916,0.488236586,0.132463038,0.517339377,0.362179971,-0.806219655,0.691081997,-0.204808989,0.152386243,-0.046359844,0.713171463,-0.711454325,0,-0.156591682,-0.466572992,0.362179971,-0.806219655,-1.028117296,0.00728015,0.691081997,-0.204808989,,
-0.058332368,1.337581896,-1.366853613,-0.153535566,0.060489574,0.417148085,0.21039288,-1.035193166,0.495417869,0.466815882,-1.490587889,0.443252551,1,0.060489574,0.417148085,-1.141904215,0.036134778,0.21039288,-1.035193166,0.77668258,0.565176417,,
-0.310395944,-0.147748227,-1.269029579,-0.805241577,-1.141904215,0.036134778,0.77668258,0.565176417,-0.609435985,-0.769173864,0.67643023,-0.13964457,0,0.060489574,0.417148085,-1.141904215,0.036134778,0.21039288,-1.035193166,0.77668258,0.565176417,,
0.594235236,-1.828178491,-0.627933507,-0.501859209,-0.963365793,0.359537713,-1.570417997,-0.239269463,-1.783044848,-0.529026775,-0.28662234,-0.304601545,1,-0.963365793,0.359537713,0.488680424,-0.360530279,-1.570417997,-0.239269463,0.023955756,1.444175621,,
0.070776321,0.80459255,-0.385040099,-0.764264361,0.488680424,-0.360530279,0.023955756,1.444175621,-0.313020309,-0.037597277,-0.71537816,-0.522368073,1,-0.963365793,0.359537713,0.488680424,-0.360530279,-1.570417997,-0.239269463,0.023955756,1.444175621,,
0.214621612,0.164202537,-0.424494983,-1.048140303,-0.412082422,-1.087804478,-0.519105908,1.500012742,-0.473130427,1.961798965,-0.901703507,0.89130874,0,-0.412082422,-1.087804478,-0.307882784,-1.097339275,-0.519105908,1.500012742,0.868560972,0.68263606,,
0.346457801,1.02497294,0.522808678,0.903868551,-0.307882784,-1.097339275,0.868560972,0.68263606,-0.781985983,1.781691749,-1.015146186,-0.712178639,0,-0.412082422,-1.087804478,-0.307882784,-1.097339275,-0.519105908,1.500012742,0.868560972,0.68263606,,
1.21048746,-0.609466588,-0.137266069,-0.747102506,1.170751129,0.598774121,0.025830735,0.371595245,-0.044605988,-0.136699215,0.042838183,-0.211855806,0,1.170751129,0.598774121,0.576973439,0.46244507,0.025830735,0.371595245,-0.573359337,-0.950336971,,
-1.512045512,0.683583673,-0.593678897,0.752771603,0.576973439,0.46244507,-0.573359337,-0.950336971,-0.473191046,-0.531729994,0.14855076,-1.823080217,0,1.170751129,0.598774121,0.576973439,0.46244507,0.025830735,0.371595245,-0.573359337,-0.950336971,,
0.957842835,0.645598488,-0.758128275,0.018850719,0.95079949,-0.105629675,-0.039958463,-0.790748047,-0.40169222,0.139889071,1.246267997,0.010131489,0,0.95079949,-0.105629675,0.034925743,0.177772617,-0.039958463,-0.790748047,0.427581882,0.644032514,,
0.679496998,0.220886415,0.087716455,0.330871978,0.034925743,0.177772617,0.427581882,0.644032514,1.209546004,0.296782081,-0.291727495,0.796931804,1,0.95079949,-0.105629675,0.034925743,0.177772617,-0.039958463,-0.790748047,0.427581882,0.644032514,,
1.015897924,-0.304120939,-1.386565687,1.382254788,1.030329511,-0.814083602,0.931006676,1.321872462,-0.394389429,0.203643864,-0.318851704,1.089562824,1,1.030329511,-0.814083602,-1.713634858,-0.117027277,0.931006676,1.321872462,-0.127148237,0.370126645,,
-0.139793756,-0.660278468,-0.854075733,-0.522109844,-1.713634858,-0.117027277,-0.127148237,0.370126645,-0.089559132,-0.361120141,-0.497760381,0.668959047,1,1.030329511,-0.814083602,-1.713634858,-0.117027277,0.931006676,1.321872462,-0.127148237,0.370126645,,
2.056272198,0.020766307,0.583517876,0.057640964,1.36365859,0.520672245,-0.045133044,0.684441057,0.753841379,0.292149163,-0.855790224,-0.188504604,1,1.36365859,0.520672245,0.981261047,-0.775508479,-0.045133044,0.684441057,0.152588083,0.406074076,,
0.975080437,-0.766014943,-0.748246436,-0.90369172,0.981261047,-0.775508479,0.152588083,0.406074076,-0.766559383,-0.66011702,0.181142535,0.110589873,1,1.36365859,0.520672245,0.981261047,-0.775508479,-0.045133044,0.684441057,0.152588083,0.406074076,,
-0.331361255,-0.519004557,-0.192664967,-0.260790555,0.41272287,1.484285165,-0.276145615,-0.181108662,-0.261896095,1.38794452,0.16817649,0.239534381,0,0.41272287,1.484285165,-0.95156388,-0.102904013,-0.276145615,-0.181108662,-0.387469388,0.05254753,,
0.776703496,-0.016461316,-0.196485128,-0.919288741,-0.95156388,-0.102904013,-0.387469388,0.05254753,-0.081146302,0.875663479,-0.753090354,0.668784859,1,0.41272287,1.484285165,-0.95156388,-0.102904013,-0.276145615,-0.181108662,-0.387469388,0.05254753,,
0.496064722,-0.499792231,-1.450853219,-0.335786065,0.004083059,0.747602384,0.143387724,0.700036245,0.220540891,-0.225898239,-0.099040946,-1.301310957,1,0.004083059,0.747602384,1.128922704,0.543900312,0.143387724,0.700036245,0.377551771,-0.201642184,,
-0.250209733,-0.754207169,-0.582363617,0.703253618,1.128922704,0.543900312,0.377551771,-0.201642184,0.409654825,1.174193409,-0.55142376,-0.849222583,1,0.004083059,0.747602384,1.128922704,0.543900312,0.143387724,0.700036245,0.377551771,-0.201642184,,
-1.115147715,0.364191833,0.35919232,-0.247141618,-0.535979018,-1.445611334,1.421909164,0.055749407,0.468574201,-0.692612209,0.967077404,-0.385324356,0,-0.535979018,-1.445611334,-0.307513462,0.08660858,1.421909164,0.055749407,-0.217760616,0.061650328,,
0.199392844,1.121160501,0.023673852,0.819684526,-0.307513462,0.08660858,-0.217760616,0.061650328,-0.557030782,-1.569360193,1.068168066,1.33260521,1,-0.535979018,-1.445611334,-0.307513462,0.08660858,1.421909164,0.055749407,-0.217760616,0.061650328,,
-0.943052718,-0.097795806,0.797257436,0.726122139,0.17236788,-1.649690863,0.443738373,0.017715799,0.196921045,-0.118020032,0.869580172,-1.658071697,0,0.17236788,-1.649690863,-0.387282766,-0.56509184,0.443738373,0.017715799,-0.495262651,0.625920345,,
0.247614236,-0.155267563,-0.211471618,-0.336910922,-0.387282766,-0.56509184,-0.495262651,0.625920345,-0.274179643,-0.206680008,1.422839506,0.066693191,0,0.17236788,-1.649690863,-0.387282766,-0.56509184,0.443738373,0.017715799,-0.495262651,0.625920345,,
0.016185528,-0.600874585,-0.185258749,0.94513395,-0.4493499,0.20250528,-0.978125111,0.553649401,0.301988033,0.731341581,0.226278213,-1.791483073,1,-0.4493499,0.20250528,-0.182255998,0.395036264,-0.978125111,0.553649401,-0.497326802,0.081625984,,
-1.237587034,1.09280301,-0.201985739,0.758631151,-0.182255998,0.395036264,-0.497326802,0.081625984,-0.971264974,0.86907864,0.687202656,0.784089434,0,-0.4493499,0.20250528,-0.182255998,0.395036264,-0.978125111,0.553649401,-0.497326802,0.081625984,,
-0.587864898,-0.097288973,-0.692403419,0.954239104,0.013280929,-0.336464535,0.840891549,0.068644944,0.883059111,0.445665205,-0.512046844,0.638311325,1,0.013280929,-0.336464535,0.276584018,-0.294355989,0.840891549,0.068644944,-0.093317564,0.299136734,,
-0.817699452,-0.074371578,-0.37728185,0.149330085,0.276584018,-0.294355989,-0.093317564,0.299136734,-0.568779354,1.18419733,0.073329901,0.462429557,0,0.013280929,-0.336464535,0.276584018,-0.294355989,0.840891549,0.068644944,-0.093317564,0.299136734,,
-1.416077309,-0.023172612,0.681813163,-0.308663029,-0.101543819,-0.437802512,0.621942897,-0.298965593,1.049313133,-1.025241669,0.467208513,0.465858392,0,-0.101543819,-0.437802512,-0.538108932,-0.907312624,0.621942897,-0.298965593,0.173363067,0.328145132,,
0.367738024,0.197133574,-0.01416183,0.18325192,-0.538108932,-0.907312624,0.173363067,0.328145132,-0.671080675,-0.097626173,0.749154727,0.06851732,0,-0.101543819,-0.437802512,-0.538108932,-0.907312624,0.621942897,-0.298965593,0.173363067,0.328145132,,
-0.024586871,-0.718564662,-0.564386883,0.107966363,-0.104515134,0.659031876,-0.199246829,0.672522042,0.133347807,-0.327823568,-0.384812482,-0.140128548,1,-0.104515134,0.659031876,0.029794577,0.227809493,-0.199246829,0.672522042,-0.329891887,1.34083887,,
0.720319271,1.867615973,-0.094198983,0.350967013,0.029794577,0.227809493,-0.329891887,1.34083887,1.160368153,0.02672055,0.126526127,-1.107570332,0,-0.104515134,0.659031876,0.029794577,0.227809493,-0.199246829,0.672522042,-0.329891887,1.34083887,,
-0.505249124,1.036992822,0.955574041,0.204316619,0.109872745,0.109213571,-0.437859631,0.983758947,0.125746448,0.850624931,-0.437318446,-1.001843347,1,0.109872745,0.109213571,-0.172196796,0.128875414,-0.437859631,0.983758947,-0.063981064,-1.236583053,,
-0.158937138,-0.272036423,-0.416506422,-0.146096882,-0.172196796,0.128875414,-0.063981064,-1.236583053,0.951299982,0.462711075,-0.354302712,0.887237874,0,0.109872745,0.109213571,-0.172196796,0.128875414,-0.437859631,0.983758947,-0.063981064,-1.236583053,,
-0.207715161,-1.005215325,-0.599574397,-0.549378572,-0.504912179,0.384535853,-0.978189186,1.441734186,-1.317274035,0.463254708,-0.416715598,-0.576397167,0,-0.504912179,0.384535853,0.336068132,-1.053535683,-0.978189186,1.441734186,-0.278995818,-0.379926522,,
-0.792050318,0.590443807,1.786151512,0.403700105,0.336068132,-1.053535683,-0.278995818,-0.379926522,-1.142296389,0.397324167,-0.229944726,-0.068256425,0,-0.504912179,0.384535853,0.336068132,-1.053535683,-0.978189186,1.441734186,-0.278995818,-0.379926522,,
1.170613574,-0.124626889,0.217460197,1.960000709,-0.16746866,1.431390006,0.36220954,-0.396711553,1.221229251,-0.587200069,-0.197776755,-2.010462756,1,-0.16746866,1.431390006,0.34984525,0.05237279,0.36220954,-0.396711553,0.72340702,1.150383012,,
-0.888916917,1.244116803,-0.611978313,-0.019560697,0.34984525,0.05237279,0.72340702,1.150383012,0.410426595,-0.450904987,1.05292377,0.903304633,1,-0.16746866,1.431390006,0.34984525,0.05237279,0.36220954,-0.396711553,0.72340702,1.150383012,,
-0.124828469,-0.098143015,0.559615664,0.473829509,-0.545687527,-0.103024032,0.885345744,0.467027635,0.01645703,-0.146097506,-0.189048147,0.282787871,0,-0.545687527,-0.103024032,0.457916899,1.206221132,0.885345744,0.467027635,-0.086978486,0.485150714,,
-0.941869359,-0.376047203,-1.647464865,0.768391269,0.457916899,1.206221132,-0.086978486,0.485150714,-0.242396796,-0.48079662,-0.143261119,0.138552187,1,-0.545687527,-0.103024032,0.457916899,1.206221132,0.885345744,0.467027635,-0.086978486,0.485150714,,
-1.024666522,0.169778195,0.235827772,0.350814248,-0.487958641,0.239329261,0.732570786,-0.37986973,1.689363177,-0.091348439,-0.571424091,0.321828854,1,-0.487958641,0.239329261,-0.365891046,-0.614995457,0.732570786,-0.37986973,0.40373338,-0.86049034,,
0.276728788,-0.843611893,0.31938558,0.109500624,-0.365891046,-0.614995457,0.40373338,-0.86049034,-1.508168144,-0.228534635,0.01175638,-1.243195411,1,-0.487958641,0.239329261,-0.365891046,-0.614995457,0.732570786,-0.37986973,0.40373338,-0.86049034,,
-0.092125162,0.232984477,0.129887805,-0.964849048,-0.044815833,0.774950636,-0.250644448,-0.360771485,0.719609362,1.172047787,-0.339498986,0.051198314,0,-0.044815833,0.774950636,0.284674173,1.408805644,-0.250644448,-0.360771485,-0.439319552,0.36034532,,
-0.336691027,-0.8566259,0.609541327,-0.789385179,0.284674173,1.408805644,-0.439319552,0.36034532,-0.717401177,1.104280284,0.427899717,1.163112936,0,-0.044815833,0.774950636,0.284674173,1.408805644,-0.250644448,-0.360771485,-0.439319552,0.36034532,,
-0.962863394,0.518028612,0.321754485,0.506474712,-1.223062563,-0.854048869,0.158427829,1.182811254,0.409338011,-0.899708747,-1.370247011,-0.120037484,0,-1.223062563,-0.854048869,-0.086224671,-0.366319286,0.158427829,1.182811254,0.544632867,0.89307044,,
-0.600128158,-1.262744259,-0.236800825,0.086815395,-0.086224671,-0.366319286,0.544632867,0.89307044,0.316368793,-0.006223738,-0.545486098,0.442236589,0,-1.223062563,-0.854048869,-0.086224671,-0.366319286,0.158427829,1.182811254,0.544632867,0.89307044,,
0.390876852,-1.14782118,0.734748047,0.014977293,-1.515622557,-0.773238244,-0.355891047,1.303954499,1.285971167,0.11953893,0.484426209,0.326179116,1,-1.515622557,-0.773238244,0.642144417,-0.910836336,-0.355891047,1.303954499,1.336410082,-0.75790644,,
-0.790289892,0.28179174,0.891420322,-1.392408197,0.642144417,-0.910836336,1.336410082,-0.75790644,0.032696946,0.917830189,-0.513886372,-0.091428376,1,-1.515622557,-0.773238244,0.642144417,-0.910836336,-0.355891047,1.303954499,1.336410082,-0.75790644,,
0.466791692,0.940154012,-0.047988193,-0.048210188,-1.522208613,-0.260461708,-0.680886543,-0.632301052,-0.109587799,0.300743956,-1.079730562,0.487676004,1,-1.522208613,-0.260461708,0.919410605,-0.400418695,-0.680886543,-0.632301052,-0.839592335,-0.132486086,,
-0.138042233,-0.852486719,-0.153870926,1.722248002,0.919410605,-0.400418695,-0.839592335,-0.132486086,-0.339831196,-0.509032769,0.090401057,0.017679532,1,-1.522208613,-0.260461708,0.919410605,-0.400418695,-0.680886543,-0.632301052,-0.839592335,-0.132486086,,
-0.214329454,1.355660484,0.016295717,0.271411125,-0.293670571,-0.129345498,1.337123908,-0.348847835,0.975677821,-0.842219877,-0.417896198,-1.478056758,1,-0.293670571,-0.129345498,-1.430167431,1.523890784,1.337123908,-0.348847835,-0.320864492,-0.060592564,,
0.036267758,-0.138814393,0.584114601,0.703772753,-1.430167431,1.523890784,-0.320864492,-0.060592564,0.658273114,0.287736563,-0.534049049,0.50765232,1,-0.293670571,-0.129345498,-1.430167431,1.523890784,1.337123908,-0.348847835,-0.320864492,-0.060592564,,
1.07973557,0.626100465,0.330158364,-1.714181227,0.713234208,0.014219921,0.439306758,0.606303266,0.574435024,0.536146273,0.905436328,0.73110908,1,0.713234208,0.014219921,0.038645122,0.365773792,0.439306758,0.606303266,-0.687594617,-0.553119455,,
-0.148289724,-0.647123051,0.442076341,-1.020575875,0.038645122,0.365773792,-0.687594617,-0.553119455,-0.33065002,-0.080269859,0.20294937,0.031430148,0,0.713234208,0.014219921,0.038645122,0.365773792,0.439306758,0.606303266,-0.687594617,-0.553119455,,
0.12956124,-0.367573096,-0.728155613,0.782902576,-0.112607321,-0.698149096,-1.086462844,0.476459984,-0.294682236,-0.258396823,-0.38041116,0.352360477,0,-0.112607321,-0.698149096,-0.329588778,-1.413636989,-1.086462844,0.476459984,-0.573451381,0.017367913,,
