h1real,h1imag,h2real,h2imag,y1real,y1imag,y2real,y2imag,n1real,n1imag,n2real,n2imag,target,ymod 1 real,ymod 1 imag,ymod 2 real ,ymod 2 imag,ymod 3 real,ymod 3 imag,ymod 4 real,ymod 4 imag,  BER ,  All  this data is calculated for 0 db
-0.611562454,0.650296927,-0.021249475,-0.394033,0.413161392,-0.611856296,0.349465645,1.539733506,0.180392847,0.136781937,0.414153109,-0.278227124,0,0.413161392,-0.611856296,-0.355146363,-1.090135032,0.349465645,1.539733506,0.929243589,-1.044271319,,
-0.116587073,0.246533586,0.44385608,-0.769692673,-0.355146363,-1.090135032,0.929243589,-1.044271319,-0.538075589,-0.786497157,-1.324241906,-0.010238371,0,0.413161392,-0.611856296,-0.355146363,-1.090135032,0.349465645,1.539733506,0.929243589,-1.044271319,,
0.773055568,0.424718762,0.784374671,0.292052504,-0.442985394,-0.733080089,0.492131373,0.652352009,-0.125445514,0.225628563,0.118159313,-0.197338585,1,-0.442985394,-0.733080089,-0.804606537,-0.108784984,0.492131373,0.652352009,-0.945232308,-0.423258369,,
-0.610694767,-1.077835534,0.054701138,-0.219994323,-0.804606537,-0.108784984,-0.945232308,-0.423258369,-0.148213295,-0.339278562,0.560205772,-0.968985792,0,-0.442985394,-0.733080089,-0.804606537,-0.108784984,0.492131373,0.652352009,-0.945232308,-0.423258369,,
-0.858510395,1.157383772,-0.787363925,-1.416011459,0.524206403,1.002049899,0.027984697,0.417727924,0.242003302,0.151947367,-1.273210477,-0.287256091,1,0.524206403,1.002049899,-0.059368915,-1.042915926,0.027984697,0.417727924,0.160800931,-0.042700556,,
-0.004843206,-0.463956281,1.083733284,-1.111575156,-0.059368915,-1.042915926,0.160800931,-0.042700556,-0.716159927,-0.446705694,0.055743302,1.156906519,0,0.524206403,1.002049899,-0.059368915,-1.042915926,0.027984697,0.417727924,0.160800931,-0.042700556,,
-0.544235987,-0.743225565,0.262604477,-1.169412697,-0.158016869,0.624987296,-0.532489923,0.275742167,0.784229027,1.281154558,-0.778274427,0.599379695,1,-0.158016869,0.624987296,1.238193566,-0.057266902,-0.532489923,0.275742167,0.715706177,0.437807978,,
-0.159512261,0.261216494,0.790090103,-0.661979175,1.238193566,-0.057266902,0.715706177,0.437807978,0.077258644,-1.088745232,-0.12628012,-0.090288867,0,-0.158016869,0.624987296,1.238193566,-0.057266902,-0.532489923,0.275742167,0.715706177,0.437807978,,
-0.770084748,0.069495608,0.023021604,0.445672712,0.053941169,1.357622538,0.659773229,-0.363491829,0.431060221,0.372302458,0.353731037,0.426586982,0,0.053941169,1.357622538,0.893353472,-0.831621615,0.659773229,-0.363491829,0.8764435,1.76125763,,
0.390695603,-0.227323251,0.778248949,0.443829622,0.893353472,-0.831621615,0.8764435,1.76125763,0.594116561,0.691420636,0.251523083,0.332095412,0,0.053941169,1.357622538,0.893353472,-0.831621615,0.659773229,-0.363491829,0.8764435,1.76125763,,
1.091922703,-0.149646286,0.060762487,-0.203662241,-0.626361526,-1.081327141,-0.318760847,-0.996412593,-0.644485314,0.10481022,-1.177545328,-0.132698173,1,-0.626361526,-1.081327141,-0.151254705,-0.857684609,-0.318760847,-0.996412593,-0.07619372,-0.041158528,,
-1.054713623,0.241903601,-0.524886663,0.692767516,-0.151254705,-0.857684609,-0.07619372,-0.041158528,-0.356360213,-1.27135903,0.507874304,-0.585403928,0,-0.626361526,-1.081327141,-0.151254705,-0.857684609,-0.318760847,-0.996412593,-0.07619372,-0.041158528,,
-0.750651642,-0.242309974,1.662024242,1.164778201,-0.009142729,-0.013992509,0.989427778,-1.488580696,1.062850495,0.625591839,1.022279544,0.716961597,0,-0.009142729,-0.013992509,-1.120308779,0.67173105,0.989427778,-1.488580696,0.12231129,1.71554206,,
-0.435296265,-0.879817588,0.528970167,-1.502372983,-1.120308779,0.67173105,0.12231129,1.71554206,0.385928354,-0.511718773,0.068426333,-0.821511189,0,-0.009142729,-0.013992509,-1.120308779,0.67173105,0.989427778,-1.488580696,0.12231129,1.71554206,,
-0.136060434,0.159487678,0.628342458,-1.641241123,1.036746029,-0.429164397,-0.438641753,0.256420613,-0.670692032,0.14337788,0.091683979,0.147802558,0,1.036746029,-0.429164397,-0.605466644,-0.162437956,-0.438641753,0.256420613,-0.259109379,-0.448979661,,
-0.540830082,-2.048843395,-0.991553897,-0.114648957,-0.605466644,-0.162437956,-0.259109379,-0.448979661,-0.10018256,0.371867685,1.734528259,0.74385367,0,1.036746029,-0.429164397,-0.605466644,-0.162437956,-0.438641753,0.256420613,-0.259109379,-0.448979661,,
-1.005771662,0.080800013,0.345205224,-0.296283951,0.061727136,-0.048052775,0.678354439,-0.311372434,-0.917967938,0.315901242,-0.521780803,0.749837958,0,0.061727136,-0.048052775,0.113125586,-0.354771447,0.678354439,-0.311372434,-0.029640541,-0.46514438,,
-0.125423176,-0.254862433,-0.138630751,0.321349397,0.113125586,-0.354771447,-0.029640541,-0.46514438,-1.380214997,-0.07390931,-0.491579777,0.631374384,1,0.061727136,-0.048052775,0.113125586,-0.354771447,0.678354439,-0.311372434,-0.029640541,-0.46514438,,
1.003603832,-0.337652994,0.206181288,0.083819498,0.220023839,0.615121207,-0.47372317,0.98361374,0.79306573,-0.072733835,-0.719188716,-0.110188457,1,0.220023839,0.615121207,-0.60928146,0.048842155,-0.47372317,0.98361374,0.518907489,0.104314137,,
0.139873537,-0.2964116,1.122672793,-0.342626592,-0.60928146,0.048842155,0.518907489,0.104314137,1.51820956,-1.350843226,-0.279539522,-0.616469357,0,0.220023839,0.615121207,-0.60928146,0.048842155,-0.47372317,0.98361374,0.518907489,0.104314137,,
-0.568843333,1.238759691,0.492587848,1.330212236,0.793977546,-1.721013857,0.625688288,-0.289712463,-0.87253687,0.744815186,-0.698025474,0.243619678,1,0.793977546,-1.721013857,-0.066092864,-0.055564076,0.625688288,-0.289712463,-0.12919926,-0.114931012,,
0.590496504,0.127556511,-0.172332628,0.563073849,-0.066092864,-0.055564076,-0.12919926,-0.114931012,-0.879562196,0.180995251,-1.078780306,0.582251332,1,0.793977546,-1.721013857,-0.066092864,-0.055564076,0.625688288,-0.289712463,-0.12919926,-0.114931012,,
0.152501781,0.886938985,-0.82437615,-1.120988142,-0.05410221,-0.937614977,-0.298858926,-0.145461134,-0.492516934,-0.381993045,0.443780071,-0.976853661,1,-0.05410221,-0.937614977,-0.272220167,1.204978435,-0.298858926,-0.145461134,0.357468108,0.786795486,,
-0.811725194,-1.711386851,0.074157623,0.838243422,-0.272220167,1.204978435,0.357468108,0.786795486,0.349815208,0.751705795,-0.147895248,0.290588703,1,-0.05410221,-0.937614977,-0.272220167,1.204978435,-0.298858926,-0.145461134,0.357468108,0.786795486,,
0.510710724,0.031738378,1.828218397,-1.019597081,-0.45278736,-0.524709576,1.648592531,-0.339906511,-1.587105267,-0.975522731,0.021019726,-1.091197527,0,-0.45278736,-0.524709576,-0.546340394,0.371433087,1.648592531,-0.339906511,0.254608481,1.502363827,,
-0.471562916,0.488236586,0.132463038,0.517339377,-0.546340394,0.371433087,0.254608481,1.502363827,0.152386243,-0.046359844,0.713171463,-0.711454325,0,-0.45278736,-0.524709576,-0.546340394,0.371433087,1.648592531,-0.339906511,0.254608481,1.502363827,,
-0.058332368,1.337581896,-1.366853613,-0.153535566,-1.520171392,0.639192694,0.567436807,-0.241494995,0.495417869,0.466815882,-1.490587889,0.443252551,1,-1.520171392,0.639192694,-0.000569182,-0.081209458,0.567436807,-0.241494995,0.182602585,-0.742129664,,
-0.310395944,-0.147748227,-1.269029579,-0.805241577,-0.000569182,-0.081209458,0.182602585,-0.742129664,-0.609435985,-0.769173864,0.67643023,-0.13964457,0,-1.520171392,0.639192694,-0.000569182,-0.081209458,0.567436807,-0.241494995,0.182602585,-0.742129664,,
0.594235236,-1.828178491,-0.627933507,-0.501859209,0.077255698,-0.685564666,0.869786406,0.899109656,-1.783044848,-0.529026775,-0.28662234,-0.304601545,0,0.077255698,-0.685564666,0.047420383,-0.462802163,0.869786406,0.899109656,0.283329337,0.699366478,,
0.070776321,0.80459255,-0.385040099,-0.764264361,0.047420383,-0.462802163,0.283329337,0.699366478,-0.313020309,-0.037597277,-0.71537816,-0.522368073,0,0.077255698,-0.685564666,0.047420383,-0.462802163,0.869786406,0.899109656,0.283329337,0.699366478,,
0.214621612,0.164202537,-0.424494983,-1.048140303,-0.607920939,-0.418993315,0.541803052,-0.280899536,-0.473130427,1.961798965,-0.901703507,0.89130874,0,-0.607920939,-0.418993315,-0.023695278,-0.514109159,0.541803052,-0.280899536,-0.538115641,0.225706353,,
0.346457801,1.02497294,0.522808678,0.903868551,-0.023695278,-0.514109159,-0.538115641,0.225706353,-0.781985983,1.781691749,-1.015146186,-0.712178639,0,-0.607920939,-0.418993315,-0.023695278,-0.514109159,0.541803052,-0.280899536,-0.538115641,0.225706353,,
1.21048746,-0.609466588,-0.137266069,-0.747102506,0.406007175,0.101453228,0.239637245,-1.022663539,-0.044605988,-0.136699215,0.042838183,-0.211855806,1,0.406007175,0.101453228,-0.066356424,-0.637993309,0.239637245,-1.022663539,-1.824188653,-0.16620746,,
-1.512045512,0.683583673,-0.593678897,0.752771603,-0.066356424,-0.637993309,-1.824188653,-0.16620746,-0.473191046,-0.531729994,0.14855076,-1.823080217,1,0.406007175,0.101453228,-0.066356424,-0.637993309,0.239637245,-1.022663539,-1.824188653,-0.16620746,,
0.957842835,0.645598488,-0.758128275,0.018850719,0.515972835,-0.59568142,0.525182743,0.329826939,-0.40169222,0.139889071,1.246267997,0.010131489,0,0.515972835,-0.59568142,-1.207314851,0.301994735,0.525182743,0.329826939,-0.808043494,0.246706765,,
0.679496998,0.220886415,0.087716455,0.330871978,-1.207314851,0.301994735,-0.808043494,0.246706765,1.209546004,0.296782081,-0.291727495,0.796931804,1,0.515972835,-0.59568142,-1.207314851,0.301994735,0.525182743,0.329826939,-0.808043494,0.246706765,,
1.015897924,-0.304120939,-1.386565687,1.382254788,0.160024564,-0.107973118,-0.44323207,-0.446945599,-0.394389429,0.203643864,-0.318851704,1.089562824,1,0.160024564,-0.107973118,0.197339117,-0.231892402,-0.44323207,-0.446945599,0.208753037,-0.260356857,,
-0.139793756,-0.660278468,-0.854075733,-0.522109844,0.197339117,-0.231892402,0.208753037,-0.260356857,-0.089559132,-0.361120141,-0.497760381,0.668959047,1,0.160024564,-0.107973118,0.197339117,-0.231892402,-0.44323207,-0.446945599,0.208753037,-0.260356857,,
2.056272198,0.020766307,0.583517876,0.057640964,0.211402901,-0.060336156,0.510927008,-0.244174978,0.753841379,0.292149163,-0.855790224,-0.188504604,1,0.211402901,-0.060336156,-0.49432182,0.25284138,0.510927008,-0.244174978,0.241768785,-0.372041969,,
0.975080437,-0.766014943,-0.748246436,-0.90369172,-0.49432182,0.25284138,0.241768785,-0.372041969,-0.766559383,-0.66011702,0.181142535,0.110589873,0,0.211402901,-0.060336156,-0.49432182,0.25284138,0.510927008,-0.244174978,0.241768785,-0.372041969,,
-0.331361255,-0.519004557,-0.192664967,-0.260790555,1.121951461,1.806420395,0.318528245,-1.773181141,-0.261896095,1.38794452,0.16817649,0.239534381,1,1.121951461,1.806420395,0.375638356,0.954672737,0.318528245,-1.773181141,0.463016636,0.468590862,,
0.776703496,-0.016461316,-0.196485128,-0.919288741,0.375638356,0.954672737,0.463016636,0.468590862,-0.081146302,0.875663479,-0.753090354,0.668784859,0,1.121951461,1.806420395,0.375638356,0.954672737,0.318528245,-1.773181141,0.463016636,0.468590862,,
0.496064722,-0.499792231,-1.450853219,-0.335786065,0.169032985,0.192088404,0.187763395,-1.676309471,0.220540891,-0.225898239,-0.099040946,-1.301310957,0,0.169032985,0.192088404,-0.310871794,-0.399011409,0.187763395,-1.676309471,1.391853765,2.361545318,,
-0.250209733,-0.754207169,-0.582363617,0.703253618,-0.310871794,-0.399011409,1.391853765,2.361545318,0.409654825,1.174193409,-0.55142376,-0.849222583,0,0.169032985,0.192088404,-0.310871794,-0.399011409,0.187763395,-1.676309471,1.391853765,2.361545318,,
-1.115147715,0.364191833,0.35919232,-0.247141618,-0.542949618,0.682928679,0.286293822,-0.869699238,0.468574201,-0.692612209,0.967077404,-0.385324356,1,-0.542949618,0.682928679,-1.467545353,0.900482445,0.286293822,-0.869699238,0.287153892,0.379055161,,
0.199392844,1.121160501,0.023673852,0.819684526,-1.467545353,0.900482445,0.287153892,0.379055161,-0.557030782,-1.569360193,1.068168066,1.33260521,1,-0.542949618,0.682928679,-1.467545353,0.900482445,0.286293822,-0.869699238,0.287153892,0.379055161,,
-0.943052718,-0.097795806,0.797257436,0.726122139,-0.238283584,-1.067519906,-0.247395633,0.172889825,0.196921045,-0.118020032,0.869580172,-1.658071697,0,-0.238283584,-1.067519906,0.729876849,-0.289509674,-0.247395633,0.172889825,-0.074410021,-0.259564571,,
0.247614236,-0.155267563,-0.211471618,-0.336910922,0.729876849,-0.289509674,-0.074410021,-0.259564571,-0.274179643,-0.206680008,1.422839506,0.066693191,1,-0.238283584,-1.067519906,0.729876849,-0.289509674,-0.247395633,0.172889825,-0.074410021,-0.259564571,,
0.016185528,-0.600874585,-0.185258749,0.94513395,0.128185401,0.038196648,-0.272859794,-0.274480078,0.301988033,0.731341581,0.226278213,-1.791483073,1,0.128185401,0.038196648,0.6604294,-0.304110884,-0.272859794,-0.274480078,0.800072218,0.471121434,,
-1.237587034,1.09280301,-0.201985739,0.758631151,0.6604294,-0.304110884,0.800072218,0.471121434,-0.971264974,0.86907864,0.687202656,0.784089434,0,0.128185401,0.038196648,0.6604294,-0.304110884,-0.272859794,-0.274480078,0.800072218,0.471121434,,
-0.587864898,-0.097288973,-0.692403419,0.954239104,-0.163298923,-0.670020368,-0.407006833,0.121558145,0.883059111,0.445665205,-0.512046844,0.638311325,0,-0.163298923,-0.670020368,-0.343319122,0.368727956,-0.407006833,0.121558145,0.611946632,0.49152747,,
-0.817699452,-0.074371578,-0.37728185,0.149330085,-0.343319122,0.368727956,0.611946632,0.49152747,-0.568779354,1.18419733,0.073329901,0.462429557,1,-0.163298923,-0.670020368,-0.343319122,0.368727956,-0.407006833,0.121558145,0.611946632,0.49152747,,
-1.416077309,-0.023172612,0.681813163,-0.308663029,0.351883486,0.266175606,-0.439045699,-0.109910867,1.049313133,-1.025241669,0.467208513,0.465858392,1,0.351883486,0.266175606,1.225326984,1.051535413,-0.439045699,-0.109910867,-0.420195887,0.259688341,,
0.367738024,0.197133574,-0.01416183,0.18325192,1.225326984,1.051535413,-0.420195887,0.259688341,-0.671080675,-0.097626173,0.749154727,0.06851732,1,0.351883486,0.266175606,1.225326984,1.051535413,-0.439045699,-0.109910867,-0.420195887,0.259688341,,
-0.024586871,-0.718564662,-0.564386883,0.107966363,0.054133042,0.303900286,0.567938755,0.211982937,0.133347807,-0.327823568,-0.384812482,-0.140128548,1,0.054133042,0.303900286,0.571035317,0.589108289,0.567938755,0.211982937,-0.042584738,-0.50532988,,
0.720319271,1.867615973,-0.094198983,0.350967013,0.571035317,0.589108289,-0.042584738,-0.50532988,1.160368153,0.02672055,0.126526127,-1.107570332,0,0.054133042,0.303900286,0.571035317,0.589108289,0.567938755,0.211982937,-0.042584738,-0.50532988,,
-0.505249124,1.036992822,0.955574041,0.204316619,0.374215633,-0.474352277,-0.239736372,-1.137723849,0.125746448,0.850624931,-0.437318446,-1.001843347,1,0.374215633,-0.474352277,-0.455854361,1.014073739,-0.239736372,-1.137723849,-0.051982663,-0.005220658,,
-0.158937138,-0.272036423,-0.416506422,-0.146096882,-0.455854361,1.014073739,-0.051982663,-0.005220658,0.951299982,0.462711075,-0.354302712,0.887237874,0,0.374215633,-0.474352277,-0.455854361,1.014073739,-0.239736372,-1.137723849,-0.051982663,-0.005220658,,
-0.207715161,-1.005215325,-0.599574397,-0.549378572,-0.192208117,0.268328479,-0.074082258,0.537021573,-1.317274035,0.463254708,-0.416715598,-0.576397167,0,-0.192208117,0.268328479,-0.40006214,0.724901369,-0.074082258,0.537021573,0.403608212,-0.69899953,,
-0.792050318,0.590443807,1.786151512,0.403700105,-0.40006214,0.724901369,0.403608212,-0.69899953,-1.142296389,0.397324167,-0.229944726,-0.068256425,1,-0.192208117,0.268328479,-0.40006214,0.724901369,-0.074082258,0.537021573,0.403608212,-0.69899953,,
1.170613574,-0.124626889,0.217460197,1.960000709,0.306738439,0.53937828,-0.899648777,-0.465365521,1.221229251,-0.587200069,-0.197776755,-2.010462756,1,0.306738439,0.53937828,-0.036917139,-0.399201649,-0.899648777,-0.465365521,0.197897622,0.379872615,,
-0.888916917,1.244116803,-0.611978313,-0.019560697,-0.036917139,-0.399201649,0.197897622,0.379872615,0.410426595,-0.450904987,1.05292377,0.903304633,1,0.306738439,0.53937828,-0.036917139,-0.399201649,-0.899648777,-0.465365521,0.197897622,0.379872615,,
-0.124828469,-0.098143015,0.559615664,0.473829509,0.276961219,1.535895539,0.811740585,0.143018811,0.01645703,-0.146097506,-0.189048147,0.282787871,1,0.276961219,1.535895539,-0.357565428,0.374842506,0.811740585,0.143018811,-0.489595453,-0.263163148,,
-0.941869359,-0.376047203,-1.647464865,0.768391269,-0.357565428,0.374842506,-0.489595453,-0.263163148,-0.242396796,-0.48079662,-0.143261119,0.138552187,0,0.276961219,1.535895539,-0.357565428,0.374842506,0.811740585,0.143018811,-0.489595453,-0.263163148,,
-1.024666522,0.169778195,0.235827772,0.350814248,0.045166876,-1.130720115,0.083800672,0.111080883,1.689363177,-0.091348439,-0.571424091,0.321828854,0,0.045166876,-1.130720115,-0.234119042,-0.240905407,0.083800672,0.111080883,0.785525668,-0.268089045,,
0.276728788,-0.843611893,0.31938558,0.109500624,-0.234119042,-0.240905407,0.785525668,-0.268089045,-1.508168144,-0.228534635,0.01175638,-1.243195411,1,0.045166876,-1.130720115,-0.234119042,-0.240905407,0.083800672,0.111080883,0.785525668,-0.268089045,,
-0.092125162,0.232984477,0.129887805,-0.964849048,-0.464221022,0.030865055,-0.072342751,-0.353530732,0.719609362,1.172047787,-0.339498986,0.051198314,1,-0.464221022,0.030865055,0.727402953,0.431511358,-0.072342751,-0.353530732,0.289189078,0.020050831,,
-0.336691027,-0.8566259,0.609541327,-0.789385179,0.727402953,0.431511358,0.289189078,0.020050831,-0.717401177,1.104280284,0.427899717,1.163112936,0,-0.464221022,0.030865055,0.727402953,0.431511358,-0.072342751,-0.353530732,0.289189078,0.020050831,,
-0.962863394,0.518028612,0.321754485,0.506474712,-0.884732759,0.348036731,0.656133954,-0.121297168,0.409338011,-0.899708747,-1.370247011,-0.120037484,0,-0.884732759,0.348036731,-0.035021004,0.677019465,0.656133954,-0.121297168,-0.003186317,-0.585518397,,
-0.600128158,-1.262744259,-0.236800825,0.086815395,-0.035021004,0.677019465,-0.003186317,-0.585518397,0.316368793,-0.006223738,-0.545486098,0.442236589,0,-0.884732759,0.348036731,-0.035021004,0.677019465,0.656133954,-0.121297168,-0.003186317,-0.585518397,,
0.390876852,-1.14782118,0.734748047,0.014977293,0.046853889,-0.565159096,1.7181054,0.996793658,1.285971167,0.11953893,0.484426209,0.326179116,1,0.046853889,-0.565159096,0.431836631,-0.605223905,1.7181054,0.996793658,0.813414275,-0.564889487,,
-0.790289892,0.28179174,0.891420322,-1.392408197,0.431836631,-0.605223905,0.813414275,-0.564889487,0.032696946,0.917830189,-0.513886372,-0.091428376,1,0.046853889,-0.565159096,0.431836631,-0.605223905,1.7181054,0.996793658,0.813414275,-0.564889487,,
0.466791692,0.940154012,-0.047988193,-0.048210188,-1.024208977,-0.626939692,0.296646701,-0.074133475,-0.109587799,0.300743956,-1.079730562,0.487676004,0,-1.024208977,-0.626939692,-0.045425551,1.363168973,0.296646701,-0.074133475,-0.811359676,0.361312794,,
-0.138042233,-0.852486719,-0.153870926,1.722248002,-0.045425551,1.363168973,-0.811359676,0.361312794,-0.339831196,-0.509032769,0.090401057,0.017679532,1,-1.024208977,-0.626939692,-0.045425551,1.363168973,0.296646701,-0.074133475,-0.811359676,0.361312794,,
-0.214329454,1.355660484,0.016295717,0.271411125,1.199769597,0.816223518,0.428816311,0.458217898,0.975677821,-0.842219877,-0.417896198,-1.478056758,0,1.199769597,0.816223518,-0.215129167,-1.45550662,0.428816311,0.458217898,-0.12383237,0.100451227,,
0.036267758,-0.138814393,0.584114601,0.703772753,-0.215129167,-1.45550662,-0.12383237,0.100451227,0.658273114,0.287736563,-0.534049049,0.50765232,0,1.199769597,0.816223518,-0.215129167,-1.45550662,0.428816311,0.458217898,-0.12383237,0.100451227,,
1.07973557,0.626100465,0.330158364,-1.714181227,-0.361091037,-0.38716273,-1.51120054,-1.420823546,0.574435024,0.536146273,0.905436328,0.73110908,0,-0.361091037,-0.38716273,-0.488923262,-0.324256609,-1.51120054,-1.420823546,-0.04033008,-1.500150685,,
-0.148289724,-0.647123051,0.442076341,-1.020575875,-0.488923262,-0.324256609,-0.04033008,-1.500150685,-0.33065002,-0.080269859,0.20294937,0.031430148,0,-0.361091037,-0.38716273,-0.488923262,-0.324256609,-1.51120054,-1.420823546,-0.04033008,-1.500150685,,
0.12956124,-0.367573096,-0.728155613,0.782902576,-1.31351061,0.977116049,0.591139241,0.283720226,-0.294682236,-0.258396823,-0.38041116,0.352360477,0,-1.31351061,0.977116049,-0.746418743,0.446080707,0.591139241,0.283720226,0.519708138,0.01964301,,
