h1real,h1imag,h2real,h2imag,y1real,y1imag,y2real,y2imag,n1real,n1imag,n2real,n2imag,n1realxSNR11,n1imagxSNR11,n2realxSNR11,n2imagxSNR11,Target,ymod1real,ymod1img,ymod2real,ymod2img,ymod3real,ymod3img,ymod4real,ymod4img,  BER ,  All  this data is calculated for 0 db
0.083274774,0.647087508,0.097596925,-0.748143352,0.754192649,0.611689778,0.696021204,-0.859223234,0.735424397,0.081103301,0.639936729,-0.486009746,0.207242595,0.02285491,0.18033417,-0.136957546,1,0.548088476,0.574109733,0.754192649,0.611689778,0.638625919,-0.441067674,0.696021204,-0.859223234,,
0.290558158,0.693999188,0.584782044,-0.70938429,0.868001675,0.300400051,-0.137164915,-0.664993,0.856685171,0.301797855,-0.068309524,-0.343504868,0.241413881,0.085046636,-0.019249624,-0.096799672,1,0.868001675,0.300400051,-0.459668755,1.48072,-0.137164915,-0.664993,-0.596247751,-0.200111525,,
0.255684943,-0.509180361,-0.724437962,0.042121536,-0.459668755,1.48072,-0.596247751,-0.200111525,-0.773568736,1.120215703,0.585961904,0.589114344,-0.21799167,0.315676785,0.165124065,0.166012422,1,0.868001675,0.300400051,-0.459668755,1.48072,-0.137164915,-0.664993,-0.596247751,-0.200111525,,
-0.488016189,-0.577112102,-0.536615298,0.316047298,-1.463175121,0.059808558,-0.507230248,1.320397636,-1.463291343,0.117980039,-0.543019676,0.557370492,-0.4123555,0.033246775,-0.153022945,0.157067005,1,-1.463175121,0.059808558,0.336966714,-0.166863779,-0.507230248,1.320397636,0.569406377,-1.176900691,,
-0.417513137,0.567868104,0.251131056,1.108016509,0.336966714,-0.166863779,0.569406377,-1.176900691,0.510568075,1.143005965,0.022025037,-1.097009706,0.143878084,0.322099081,0.006206655,-0.309137335,1,-1.463175121,0.059808558,0.336966714,-0.166863779,-0.507230248,1.320397636,0.569406377,-1.176900691,,
0.240922416,0.744475309,-0.160893781,0.533203793,1.162958785,-0.651287658,0.229828953,-0.236504774,1.482904852,0.291955838,-0.083338932,0.589925283,0.417882587,0.082273155,-0.023484911,0.166240945,0,1.162958785,-0.651287658,1.313097929,-0.48256944,0.229828953,-0.236504774,-0.086801344,-0.107500692,,
-0.70628368,0.408768462,-0.230410454,0.270414776,1.313097929,-0.48256944,-0.086801344,-0.107500692,1.144006401,-0.436014286,-0.24176963,0.139273428,0.322381004,-0.122868826,-0.068130682,0.039247252,0,1.162958785,-0.651287658,1.313097929,-0.48256944,0.229828953,-0.236504774,-0.086801344,-0.107500692,,
0.422176378,0.106006959,-0.091645258,0.552004589,0.852879413,-0.015599154,-0.022879216,0.783599257,-0.294864064,0.338032768,0.802218305,0.596184761,-0.083092693,0.095257634,0.226065118,0.168004866,1,0.852879413,-0.015599154,0.214608427,0.550669676,-0.022879216,0.783599257,-1.049113935,0.406369095,,
1.018474014,-0.39689506,-0.578691575,0.082043819,0.214608427,0.550669676,-1.049113935,0.406369095,-0.368170834,0.346878737,-1.253189389,0.131693412,-0.103750541,0.097750428,-0.35314877,0.037111204,1,0.852879413,-0.015599154,0.214608427,0.550669676,-0.022879216,0.783599257,-1.049113935,0.406369095,,
0.208016114,1.436341045,0.814142998,0.474066062,1.387214222,-0.588075638,0.129389295,0.063759656,1.963524858,1.065228599,1.203944545,0.872536769,0.553321305,0.300181419,0.339271573,0.245880862,0,1.387214222,-0.588075638,0.950309832,-0.799315358,0.129389295,0.063759656,0.779442509,-0.099499236,,
-0.608299435,0.242468622,-0.039665239,0.12966712,0.950309832,-0.799315358,0.779442509,-0.099499236,0.663453947,0.079809053,0.312459545,0.2561213,0.186961322,0.022490191,0.0880511,0.072174982,0,1.387214222,-0.588075638,0.950309832,-0.799315358,0.129389295,0.063759656,0.779442509,-0.099499236,,
-0.858955873,1.267668906,-0.658389603,-1.705023219,-1.894417546,0.69515738,-0.974732867,-2.06422406,-1.001883997,-0.464542516,-0.074343798,-1.089793201,-0.28233091,-0.130908081,-0.020950082,-0.307103724,1,-1.894417546,0.69515738,0.065342187,0.939945434,-0.974732867,-2.06422406,-0.422813635,-0.76269411,,
-1.023386097,0.084869154,-0.660967392,-0.347549809,0.065342187,0.939945434,-0.422813635,-0.76269411,0.322956726,0.184193662,-0.748639383,0.350649214,0.091009205,0.051905774,-0.210966578,0.098812949,1,-1.894417546,0.69515738,0.065342187,0.939945434,-0.974732867,-2.06422406,-0.422813635,-0.76269411,,
0.259954539,-0.687370632,-0.169812481,-0.999311954,0.439675235,0.513376685,-0.060121999,0.636878115,0.590337269,0.209449072,-1.234246006,0.052933705,0.166357042,0.059022748,-0.347810524,0.014916718,0,0.439675235,0.513376685,-0.412165168,-0.268768455,-0.060121999,0.636878115,-0.320186446,0.197477217,,
0.412271269,-0.127915079,0.726721894,-0.140726912,-0.412165168,-0.268768455,-0.320186446,0.197477217,0.112334371,0.547222098,0.130895549,1.78469265,0.031655826,0.154207187,0.036886366,0.502926389,1,0.439675235,0.513376685,-0.412165168,-0.268768455,-0.060121999,0.636878115,-0.320186446,0.197477217,,
0.256366439,-0.3142234,0.548347881,0.271119799,0.248310099,0.25011026,-1.33919734,-0.455768495,1.435212706,-0.412665778,0.404029347,-0.53894482,0.404442941,-0.116289216,0.11385547,-0.15187465,0,0.248310099,0.25011026,-0.092325428,0.359230021,-1.33919734,-0.455768495,-1.258596166,-0.265407776,,
0.533852706,-0.367666936,1.666875873,-0.055172851,-0.092325428,0.359230021,-1.258596166,-0.265407776,0.184740101,0.706013039,-0.831661157,-0.061677898,0.05205976,0.198954474,-0.234362114,-0.017380832,0,0.248310099,0.25011026,-0.092325428,0.359230021,-1.33919734,-0.455768495,-1.258596166,-0.265407776,,
0.535424375,0.673379921,-1.05500244,-0.812935022,0.627224649,0.04062197,-0.52376253,-1.550806024,0.1791406,-1.133216994,-0.198221624,-1.337371883,0.050481821,-0.319340549,-0.055858854,-0.376871397,1,0.627224649,0.04062197,-0.296185657,0.550886667,-0.52376253,-1.550806024,0.728690906,-0.237719449,,
0.209139955,0.285282524,0.471930223,-0.316663178,-0.296185657,0.550886667,0.728690906,-0.237719449,-0.116419917,0.491623777,-0.624200142,0.201297206,-0.032807133,0.13853958,-0.1758996,0.056725553,1,0.627224649,0.04062197,-0.296185657,0.550886667,-0.52376253,-1.550806024,0.728690906,-0.237719449,,
0.666558466,-0.159683151,0.577804221,0.333247143,1.087368199,-0.96253058,0.919316322,-0.222743669,0.658118309,-1.239028953,0.932872511,-0.538529935,0.185457739,-0.349158359,0.262883474,-0.151757736,1,1.087368199,-0.96253058,0.425432904,-0.449008205,0.919316322,-0.222743669,1.470874851,-0.178552641,,
-0.347830161,0.216177191,0.019580813,0.219977167,0.425432904,-0.449008205,1.470874851,-0.178552641,0.355758948,-0.727424551,1.86445455,0.378126257,0.100252872,-0.204988238,0.525403292,0.106555979,0,1.087368199,-0.96253058,0.425432904,-0.449008205,0.919316322,-0.222743669,1.470874851,-0.178552641,,
0.244090068,0.387741397,0.152549084,0.37013097,-1.432384285,-1.063433886,0.91606537,-0.578354196,-0.43619206,-0.572893243,0.394200452,-0.826602526,-0.122918923,-0.161441316,0.111085687,-0.232936592,0,-1.432384285,-1.063433886,-1.168638263,0.209579217,0.91606537,-0.578354196,0.557147815,-0.054292323,,
1.434716438,0.660576001,-1.134565074,-0.209587415,-1.168638263,0.209579217,0.557147815,-0.054292323,-0.581031962,0.029619054,-0.627695883,0.632410357,-0.163734807,0.008346649,-0.1768847,0.178213239,0,-1.432384285,-1.063433886,-1.168638263,0.209579217,0.91606537,-0.578354196,0.557147815,-0.054292323,,
0.605056326,0.455217084,0.838928184,1.190219041,-0.491497629,0.26689069,-1.470473222,-1.285587282,-0.638327145,0.386104248,-1.119308548,-0.660774207,-0.179880589,0.108804177,-0.315421149,-0.186206172,0,-0.491497629,0.26689069,0.539210318,-0.663543258,-1.470473222,-1.285587282,-0.070750587,-0.731097616,,
-0.417616608,-0.52560011,0.350481665,0.102381543,0.539210318,-0.663543258,-0.070750587,-0.731097616,-0.327076529,0.053347015,-0.740003294,0.067787399,-0.092170166,0.015033189,-0.208532928,0.019102489,0,-0.491497629,0.26689069,0.539210318,-0.663543258,-1.470473222,-1.285587282,-0.070750587,-0.731097616,,
-0.062933688,0.310416838,-0.730743484,1.334775803,-0.112629075,-1.116646589,1.357988268,-0.012199465,-0.368932624,-0.490027754,0.012817763,0.447271848,-0.103965213,-0.138089821,0.003612046,0.126041207,0,-0.112629075,-1.116646589,0.054299994,-0.028588275,1.357988268,-0.012199465,-0.473808684,1.564665761,,
0.071186064,-0.879055184,1.179548351,0.961820946,0.054299994,-0.028588275,-0.473808684,1.564665761,0.106937374,0.664186926,-0.278221985,-0.10540462,0.030134952,0.187167876,-0.078402955,-0.029703022,1,-0.112629075,-1.116646589,0.054299994,-0.028588275,1.357988268,-0.012199465,-0.473808684,1.564665761,,
-0.282239631,0.139065901,0.443723517,-0.4761721,-0.810889242,-0.367716019,-0.561182188,-0.074312176,-0.799857679,0.202863654,0.379497765,-0.194252839,-0.225399894,0.057166978,0.10694247,-0.05474045,0,-0.810889242,-0.367716019,1.27246962,-0.412863074,-0.561182188,-0.074312176,-0.321672883,-0.690063662,,
-0.792906795,-0.542294606,-0.651711409,-0.426781789,1.27246962,-0.412863074,-0.321672883,-0.690063662,0.910881466,-0.227152651,-0.833555194,-0.091721596,0.256686397,-0.064011617,-0.234895854,-0.025847146,1,-0.810889242,-0.367716019,1.27246962,-0.412863074,-0.561182188,-0.074312176,-0.321672883,-0.690063662,,
-0.87613746,-0.832520713,-1.014475024,-0.234061732,1.475106384,1.639226935,1.074688434,-0.359007994,0.683430759,1.269847051,-0.16444683,0.487723025,0.192590788,0.357842899,-0.046341117,0.137440348,0,1.475106384,1.639226935,0.227729779,-0.051676469,1.074688434,-0.359007994,0.294404384,0.723365717,,
-0.666465516,-0.475824059,-0.636143685,1.129647551,0.227729779,-0.051676469,0.294404384,0.723365717,0.668615689,-0.540417498,0.999259728,-0.428427282,0.188415901,-0.152289651,0.281591391,-0.120730808,0,1.475106384,1.639226935,0.227729779,-0.051676469,1.074688434,-0.359007994,0.294404384,0.723365717,,
-0.312586125,0.843231097,-1.162156997,0.00021438,0.219278734,-1.058433988,0.124801678,0.331088029,0.447546007,-1.00457148,-0.550391833,0.184715596,0.126118465,-0.283088243,-0.155100419,0.052052855,0,0.219278734,-1.058433988,0.152426703,1.009973442,0.124801678,0.331088029,1.089843385,0.356767017,,
-0.358399404,0.145285689,-0.547950257,0.321544654,0.152426703,1.009973442,1.089843385,0.356767017,-0.572662366,0.553020923,-0.212299978,0.229840874,-0.161376255,0.155841296,-0.059826134,0.064769158,1,0.219278734,-1.058433988,0.152426703,1.009973442,0.124801678,0.331088029,1.089843385,0.356767017,,
-0.561253296,0.752290857,-0.224037035,0.581700959,0.202502388,1.403203933,-0.284882543,1.128800863,0.696232187,1.057491118,-0.7925784,1.568725598,0.19619823,0.298000997,-0.223348593,0.442066874,0,0.202502388,1.403203933,-1.164875791,-1.465233021,-0.284882543,1.128800863,0.21016622,-0.911053019,,
0.828564751,-1.895729158,-0.003392611,-0.9305049,-1.164875791,-1.465233021,0.21016622,-0.911053019,-0.323870961,0.724115177,0.651179938,0.281391374,-0.091266837,0.204055657,0.183502507,0.079296089,0,0.202502388,1.403203933,-1.164875791,-1.465233021,-0.284882543,1.128800863,0.21016622,-0.911053019,,
0.297711594,-0.369280911,1.121115852,0.628696886,-0.569660479,0.253874368,-1.007117276,0.191594683,-0.029955828,0.914726579,-0.266164379,0.467737021,-0.008441552,0.25776995,-0.075005122,0.131808293,0,-0.569660479,0.253874368,0.42067984,2.051482616,-1.007117276,0.191594683,0.822327342,-1.926220081,,
0.484086989,0.737703609,0.091490319,-0.527675123,0.42067984,2.051482616,0.822327342,-1.926220081,0.98244095,2.256149955,0.167642216,-1.971296689,0.27685186,0.635783057,0.047241576,-0.555511407,0,-0.569660479,0.253874368,0.42067984,2.051482616,-1.007117276,0.191594683,0.822327342,-1.926220081,,
0.767930097,0.234320703,1.576758063,-0.208084504,-0.466782557,-0.731345657,-0.303579015,-0.420110562,-0.324102689,-0.684146034,2.197141979,0.082297965,-0.091332138,-0.192792352,0.61915461,0.023191567,0,-0.466782557,-0.731345657,1.05413705,1.13516094,-0.303579015,-0.420110562,1.337147666,0.499743617,,
-0.365549256,0.255876929,0.599890199,0.867659721,1.05413705,1.13516094,1.337147666,0.499743617,0.449275382,1.991527807,1.149475853,-0.463992966,0.126605803,0.561212536,0.323922295,-0.130753218,0,-0.466782557,-0.731345657,1.05413705,1.13516094,-0.303579015,-0.420110562,1.337147666,0.499743617,,
-0.57558072,-0.304497332,-0.88279824,1.442074253,0.584751613,0.59751417,0.667880544,-0.828450591,-0.286213917,0.214255865,0.012060185,-0.080157358,-0.080655082,0.060377303,0.00339856,-0.022588343,0,0.584751613,0.59751417,-0.267651208,0.189963683,0.667880544,-0.828450591,-0.37354905,-0.903164842,,
-0.479000492,-0.370123892,-0.052136371,-0.334214992,-0.267651208,0.189963683,-0.37354905,-0.903164842,-0.354515424,0.420329536,0.380227419,0.627486035,-0.099902446,0.118448863,0.107148087,0.176825565,0,0.584751613,0.59751417,-0.267651208,0.189963683,0.667880544,-0.828450591,-0.37354905,-0.903164842,,
-1.387153454,0.534861169,-1.130377155,-0.384035026,0.686882889,-0.899896594,0.80470842,-0.469862234,-0.472043651,0.043484337,-0.524362557,-0.8431084,-0.133021901,0.012253886,-0.147765369,-0.237587947,0,0.686882889,-0.899896594,0.696572167,-0.453982707,0.80470842,-0.469862234,0.367141572,-0.569438551,,
-0.040351858,-0.77236662,0.424662599,-0.378021138,0.696572167,-0.453982707,0.367141572,-0.569438551,-0.556292957,-0.508660806,-0.234508775,-0.054385955,-0.156763355,-0.143340615,-0.066084573,-0.015325962,1,0.686882889,-0.899896594,0.696572167,-0.453982707,0.80470842,-0.469862234,0.367141572,-0.569438551,,
0.555398948,0.830594544,0.30924629,-0.076126699,-0.442598448,-0.039796535,0.399360687,0.147800987,-1.325569419,-0.906047312,-0.149939866,-0.170101308,-0.373545462,-0.255324133,-0.042253054,-0.047934549,1,-0.442598448,-0.039796535,-0.162323034,0.623214852,0.399360687,0.147800987,0.255267466,-0.652740414,,
-0.127141119,-0.166322437,0.374777797,0.42042545,-0.162323034,0.623214852,0.255267466,-0.652740414,0.569592987,-0.1453066,0.371535372,-0.536373567,0.160511304,-0.0409474,0.104698668,-0.151150071,1,-0.442598448,-0.039796535,-0.162323034,0.623214852,0.399360687,0.147800987,0.255267466,-0.652740414,,
1.762711283,-0.474614957,1.397819099,1.065404747,1.322440139,-1.342437966,1.516816927,0.374911838,0.187974294,-1.039411698,-0.317968008,-1.867057649,0.052971156,-0.292906216,-0.089603385,-0.526136845,1,1.322440139,-1.342437966,-1.040869822,-0.007238388,1.516816927,0.374911838,-0.253516657,0.556692029,,
-0.041988957,-0.597265323,1.00015462,0.949616955,-1.040869822,-0.007238388,-0.253516657,0.556692029,0.418333039,-0.167096547,0.049213159,0.844358533,0.11788625,-0.047087807,0.013868268,0.237940235,1,1.322440139,-1.342437966,-1.040869822,-0.007238388,1.516816927,0.374911838,-0.253516657,0.556692029,,
-0.438819034,0.969417942,0.24805421,-1.690969451,0.607702699,-1.344115858,0.451458273,1.188109433,0.400467481,-0.634890926,0.436052779,-0.101838647,0.112851736,-0.178912263,0.122879673,-0.028698131,0,0.607702699,-1.344115858,0.1733717,0.019098416,0.451458273,1.188109433,-0.068030422,-1.049632656,,
0.102122299,-0.426538765,0.53973261,0.070260318,0.1733717,0.019098416,-0.068030422,-1.049632656,-0.115070407,-0.648672106,0.869612384,0.171393704,-0.032426841,-0.182795799,0.24505677,0.048298746,1,0.607702699,-1.344115858,0.1733717,0.019098416,0.451458273,1.188109433,-0.068030422,-1.049632656,,
-0.859091224,1.017648703,0.441416385,0.276685047,-0.881499742,-0.057098727,0.385170161,0.359825567,-0.337370535,-1.257992198,0.422200766,-0.667244395,-0.095071017,-0.354502201,0.118976176,-0.188029471,1,-0.881499742,-0.057098727,-0.625704399,-0.715409707,0.385170161,0.359825567,0.899664035,-0.474511169,,
0.119236755,0.097954125,0.23246743,-0.762825086,-0.625704399,-0.715409707,0.899664035,-0.474511169,-0.182359507,0.130597939,0.752489993,-1.455102178,-0.051388909,0.036802499,0.21205168,-0.410047794,0,-0.881499742,-0.057098727,-0.625704399,-0.715409707,0.385170161,0.359825567,0.899664035,-0.474511169,,
-0.727338174,0.172001538,-0.278300493,0.511371478,-0.859526847,0.280679953,-0.265192455,-0.639671596,-1.070101728,-0.852320306,-0.169024267,-0.012770538,-0.301554667,-0.240183862,-0.047631038,-0.003598738,0,-0.859526847,0.280679953,1.741582051,1.487004255,-0.265192455,-0.639671596,0.467506621,0.158597679,,
-1.091872117,1.246768325,-0.518919207,-0.383104733,1.741582051,1.487004255,0.467506621,0.158597679,0.809483667,0.860300394,-0.171093303,0.120744093,0.228112497,0.242432651,-0.048214093,0.034025685,1,-0.859526847,0.280679953,1.741582051,1.487004255,-0.265192455,-0.639671596,0.467506621,0.158597679,,
-0.685822826,-0.401259316,-0.247223552,0.453089494,0.069453033,0.623226957,-0.693312775,-0.71746389,-0.588390481,-0.008175084,-0.789817257,-0.159595302,-0.165808438,-0.002303739,-0.222570503,-0.044973956,0,0.069453033,0.623226957,-0.873541355,0.178529885,-0.693312775,-0.71746389,-0.269097021,0.113333009,,
0.119671678,-0.486618104,0.599597336,0.434636198,-0.873541355,0.178529885,-0.269097021,0.113333009,-0.540544888,0.424809013,0.586291201,0.224741547,-0.152325549,0.11971118,0.16521686,0.063332168,0,0.069453033,0.623226957,-0.873541355,0.178529885,-0.693312775,-0.71746389,-0.269097021,0.113333009,,
-0.75594157,0.079872474,0.207622237,-0.693508179,1.505486713,-0.231214178,0.553752848,0.33939281,0.760592371,-0.187458911,0.391054886,-0.621334327,0.21433493,-0.052825921,0.110199267,-0.175092013,0,1.505486713,-0.231214178,0.427746152,0.225235839,0.553752848,0.33939281,-0.391517488,0.387523699,,
0.768261308,-0.098033167,0.67975252,0.280594739,0.427746152,0.225235839,-0.391517488,0.387523699,0.776143425,0.423368119,0.419587197,1.208336579,0.218717217,0.119305136,0.118239672,0.340509248,1,1.505486713,-0.231214178,0.427746152,0.225235839,0.553752848,0.33939281,-0.391517488,0.387523699,,
-1.127443832,-0.530907653,0.517614881,-0.036045843,0.53645352,0.067934185,0.770081634,-0.042915261,-0.313663846,0.878306509,0.792022108,0.108075728,-0.088390472,0.247506774,0.22319183,0.03045574,0,0.53645352,0.067934185,0.606886982,-1.07659134,0.770081634,-0.042915261,-1.027222093,-0.770518535,,
-0.119336313,-1.133325665,0.976802772,-0.18268665,0.606886982,-1.07659134,-1.027222093,-0.770518535,-0.48852841,0.178182396,0.052442817,-1.095155696,-0.137667306,0.050211799,0.014778386,-0.308614875,1,0.53645352,0.067934185,0.606886982,-1.07659134,0.770081634,-0.042915261,-1.027222093,-0.770518535,,
0.657115798,-0.959436522,-0.246671193,0.517946586,-0.687174242,0.787715849,-0.060100333,-1.278096215,-0.156154157,0.011392297,0.037170567,-0.476931983,-0.044004241,0.003210349,0.010474666,-0.134399433,0,-0.687174242,0.787715849,0.769412156,0.768385635,-0.060100333,-1.278096215,-0.454281703,0.651364143,,
0.190510504,-0.145501954,0.361226563,0.91026437,0.769412156,0.768385635,-0.454281703,0.651364143,0.7815047,0.342935819,-0.043448839,0.664993948,0.220228024,0.096639314,-0.012243883,0.187395295,0,-0.687174242,0.787715849,0.769412156,0.768385635,-0.060100333,-1.278096215,-0.454281703,0.651364143,,
-1.740315973,-0.621629859,-0.434155236,1.19126803,0.85138209,0.65946548,0.811992734,-1.103842424,-1.025943773,0.07588209,-0.119817289,-1.129245013,-0.289110955,0.021383573,-0.033764512,-0.318221245,0,0.85138209,0.65946548,-0.34290852,0.185006157,0.811992734,-1.103842424,1.211647218,-1.134725567,,
-0.279623177,-0.250648362,-0.809463085,-0.528254608,-0.34290852,0.185006157,1.211647218,-1.134725567,1.22693679,-0.137491896,1.682722664,0.144326136,0.345750787,-0.038745216,0.474191247,0.040671105,0,0.85138209,0.65946548,-0.34290852,0.185006157,0.811992734,-1.103842424,1.211647218,-1.134725567,,
-1.578522784,-0.529496779,0.593996218,-0.497690234,-1.480787734,-0.39671504,0.159128115,-0.027503758,-1.194108494,-0.164660173,0.57827696,0.467907257,-0.336499774,-0.046401237,0.162958447,0.131856265,1,-1.480787734,-0.39671504,-1.213856295,0.655795123,0.159128115,-0.027503758,1.686444101,0.734041781,,
-0.43401222,-0.099406405,0.828841818,-0.0866811,-1.213856295,0.655795123,1.686444101,0.734041781,0.372053137,0.375383076,1.209844709,0.570523335,0.104844574,0.105782951,0.340934239,0.160773476,0,-1.480787734,-0.39671504,-1.213856295,0.655795123,0.159128115,-0.027503758,1.686444101,0.734041781,,
-0.677578291,-1.587250867,0.673961713,-0.33720386,0.36139779,0.844280852,-1.270460919,-0.64592112,0.41611898,-0.818595976,-0.913947591,-0.02742301,0.117262329,-0.230680346,-0.257550431,-0.007727804,0,0.36139779,0.844280852,-0.644238602,1.254281491,-1.270460919,-0.64592112,-0.437052458,0.895945194,,
0.49741188,-0.257747983,0.395905583,1.228865551,-0.644238602,1.254281491,-0.437052458,0.895945194,0.33183568,0.558701579,-1.126838459,-0.37598714,0.093511295,0.157442105,-0.317543078,-0.105953176,0,0.36139779,0.844280852,-0.644238602,1.254281491,-1.270460919,-0.64592112,-0.437052458,0.895945194,,
-0.733975355,0.522836862,-0.126088201,-0.596755594,-0.264537696,0.694078129,0.344233177,-1.190458817,0.03466219,-0.016073416,-0.08278312,0.788542043,0.009767805,-0.004529489,-0.023328283,0.222211148,1,-0.264537696,0.694078129,0.133177657,0.198832446,0.344233177,-1.190458817,-0.425346504,-0.35594409,,
-0.332296733,-0.471520558,-0.67874242,1.713911817,0.133177657,0.198832446,-0.425346504,-0.35594409,1.577593254,0.418106482,0.255635997,0.771781534,0.444565779,0.117822407,0.072038224,0.217488036,0,-0.264537696,0.694078129,0.133177657,0.198832446,0.344233177,-1.190458817,-0.425346504,-0.35594409,,
-0.314680406,0.651196503,-1.146342946,0.685925938,0.052243356,0.661384024,-0.687354072,0.007161396,0.628538542,-0.347670192,0.394710322,0.123495849,0.177122161,-0.09797346,0.111229369,0.03480113,1,0.052243356,0.661384024,0.038310156,0.727586078,-0.687354072,0.007161396,0.440774798,0.606003118,,
-0.111294636,0.56063368,-0.139624071,-0.774010828,0.038310156,0.727586078,0.440774798,0.606003118,-0.187617904,1.17997462,-0.482061221,-0.758130428,-0.052870725,0.332516848,-0.135844852,-0.213641155,1,0.052243356,0.661384024,0.038310156,0.727586078,-0.687354072,0.007161396,0.440774798,0.606003118,,
-0.587865562,-0.546929967,0.450663149,0.014619485,0.051357552,-1.076159345,0.609218541,0.308763323,-0.101820834,-0.435884453,0.296012356,0.043919667,-0.028693111,-0.122832239,0.083416282,0.012376562,1,0.051357552,-1.076159345,-0.491859925,-0.046365206,0.609218541,0.308763323,-0.117342026,0.619712341,,
-0.741471238,0.628343027,-0.175492013,-0.387109768,-0.491859925,-0.046365206,-0.117342026,0.619712341,0.796888155,0.019921213,-0.554676293,0.633639962,0.224563082,0.005613798,-0.156307779,0.178559741,0,0.051357552,-1.076159345,-0.491859925,-0.046365206,0.609218541,0.308763323,-0.117342026,0.619712341,,
0.371169654,-0.058269784,0.150772072,0.313604387,-1.231104592,0.684121993,-0.719644594,1.466084976,-0.524365956,0.049807786,-0.782526749,1.075423403,-0.147766326,0.014035834,-0.220516038,0.303054315,1,-1.231104592,0.684121993,-1.562282134,-1.176185354,-0.719644594,1.466084976,-0.100612123,-0.48403965,,
-1.695201569,0.98615371,-0.546182599,0.904500115,-1.562282134,-1.176185354,-0.100612123,-0.48403965,-0.179849898,-0.778293181,0.697457636,-0.117745701,-0.050681701,-0.219323018,0.196543562,-0.033180739,1,-1.231104592,0.684121993,-1.562282134,-1.176185354,-0.719644594,1.466084976,-0.100612123,-0.48403965,,
-0.287158402,-0.372526738,-0.391256127,-0.128039592,-0.431369275,0.010079461,-0.067875797,0.503903839,0.074798092,0.160005272,-0.574344315,1.254901356,0.021078102,0.045089486,-0.161850228,0.353631202,0,-0.431369275,0.010079461,1.235874741,-0.489535446,-0.067875797,0.503903839,-0.168914242,-0.394825732,,
-0.956691414,-0.485519737,-0.030487778,-0.413398265,1.235874741,-0.489535446,-0.168914242,-0.394825732,0.633672264,0.208405518,-0.830691602,-0.021288409,0.178568844,0.058728675,-0.234088893,-0.005999074,1,-0.431369275,0.010079461,1.235874741,-0.489535446,-0.067875797,0.503903839,-0.168914242,-0.394825732,,
-0.118532869,-0.203961589,0.904808979,-0.376323605,0.079867048,-0.83306658,-0.437266163,0.411874064,-0.106799728,-0.855637212,-0.267115874,0.452879259,-0.030096163,-0.241118566,-0.075273253,0.127621375,0,0.079867048,-0.83306658,-0.019430728,-0.737061926,-0.437266163,0.411874064,-1.392827809,-0.03401911,,
0.079350892,-0.701632416,0.498850676,-0.154007337,-0.019430728,-0.737061926,-1.392827809,-0.03401911,-0.083821992,-0.171977871,-0.711828441,0.606360373,-0.023621037,-0.048463364,-0.200593255,0.170872353,1,0.079867048,-0.83306658,-0.019430728,-0.737061926,-0.437266163,0.411874064,-1.392827809,-0.03401911,,
-0.092204571,-0.920139651,-1.290798277,0.634785486,-1.271308205,-1.081651375,-1.266797497,0.102748551,-0.834848903,-0.655507484,0.038476057,-0.189534985,-0.235260421,-0.184722009,0.010842553,-0.053410959,1,-1.271308205,-1.081651375,-0.096304779,-0.433726135,-1.266797497,0.102748551,0.048025164,1.091571973,,
-1.041765838,-0.088240479,-0.531322806,-0.338745466,-0.096304779,-0.433726135,0.048025164,1.091571973,1.022753275,0.274771574,-0.869587685,0.716969599,0.288211873,0.07743063,-0.24504981,0.202042033,1,-1.271308205,-1.081651375,-0.096304779,-0.433726135,-1.266797497,0.102748551,0.048025164,1.091571973,,
-0.306693365,1.265904839,0.407541729,-0.254828013,1.210554528,0.141662832,0.785949344,0.014218277,1.796402585,-0.569969407,0.326094019,-0.02356768,0.506226248,-0.160617379,0.091893295,-0.006641372,1,1.210554528,0.141662832,-1.086012199,-0.561194027,0.785949344,0.014218277,-0.754489736,1.085880484,,
-0.590049603,0.612283356,-0.444625464,-0.29367838,-1.086012199,-0.561194027,-0.754489736,1.085880484,-0.803638546,1.36373684,-1.295063235,1.241288632,-0.226465342,0.384301042,-0.36494882,0.349795136,0,1.210554528,0.141662832,-1.086012199,-0.561194027,0.785949344,0.014218277,-0.754489736,1.085880484,,
0.180914538,-0.378979773,-0.397429071,-0.743248154,0.882559604,-0.514096828,-1.173593159,-0.361321825,0.24971271,0.727855305,-2.079855745,0.201319349,0.070369042,0.205109625,-0.586103349,0.056731793,1,0.882559604,-0.514096828,-0.532612771,-0.048354149,-1.173593159,-0.361321825,-0.569168017,0.900851494,,
-0.868624016,0.926904952,-0.391766104,-0.072158544,-0.532612771,-0.048354149,-0.569168017,0.900851494,-0.082385437,0.602992249,-0.01977937,0.576646023,-0.023216216,0.169923216,-0.005573826,0.162498849,0,0.882559604,-0.514096828,-0.532612771,-0.048354149,-1.173593159,-0.361321825,-0.569168017,0.900851494,,
-0.481027481,-1.470099571,0.488727175,0.60764598,0.00300128,-1.021682125,0.684734806,1.087137609,0.412863214,0.356240773,0.117698864,-0.395563475,0.116344854,0.10038865,0.03316754,-0.111469787,1,0.00300128,-1.021682125,0.180078411,-0.416044768,0.684734806,1.087137609,-0.262317877,-0.536032132,,
