h1real,h1imag,h2real,h2imag,y1real,y1imag,y2real,y2imag,n1real,n1imag,n2real,n2imag,target,ymod 1 real,ymod 1 imag,ymod 2 real ,ymod 2 imag,ymod 3 real,ymod 3 imag,ymod 4 real,ymod 4 imag,  BER ,  All  this data is calculated for 0 db
0.773055568,0.424718762,0.784374671,0.292052504,-0.124720491,-1.833364402,1.857784429,0.586326522,-0.125445514,0.225628563,0.118159313,-0.197338585,1,-0.124720491,-1.833364402,-0.239469232,-0.445723267,1.857784429,0.586326522,-0.827062954,1.826855785,,
-0.610694767,-1.077835534,0.054701138,-0.219994323,-0.239469232,-0.445723267,-0.827062954,1.826855785,-0.148213295,-0.339278562,0.560205772,-0.968985792,1,-0.124720491,-1.833364402,-0.239469232,-0.445723267,1.857784429,0.586326522,-0.827062954,1.826855785,,
-0.858510395,1.157383772,-0.787363925,-1.416011459,1.621116278,-0.111257115,1.04463917,-0.507502448,0.242003302,0.151947367,-1.273210477,-0.287256091,1,1.621116278,-0.111257115,-1.852199773,-0.071381766,1.04463917,-0.507502448,-1.425922459,-0.844088315,,
-0.004843206,-0.463956281,1.083733284,-1.111575156,-1.852199773,-0.071381766,-1.425922459,-0.844088315,-0.716159927,-0.446705694,0.055743302,1.156906519,0,1.621116278,-0.111257115,-1.852199773,-0.071381766,1.04463917,-0.507502448,-1.425922459,-0.844088315,,
-0.544235987,-0.743225565,0.262604477,-1.169412697,-0.771193769,0.351433561,2.834537964,-1.656137985,0.784229027,1.281154558,-0.778274427,0.599379695,0,-0.771193769,0.351433561,2.985654991,-0.309057317,2.834537964,-1.656137985,-0.606127169,1.072317284,,
-0.159512261,0.261216494,0.790090103,-0.661979175,2.985654991,-0.309057317,-0.606127169,1.072317284,0.077258644,-1.088745232,-0.12628012,-0.090288867,0,-0.771193769,0.351433561,2.985654991,-0.309057317,2.834537964,-1.656137985,-0.606127169,1.072317284,,
-0.770084748,0.069495608,0.023021604,0.445672712,0.960340821,1.241430128,-1.223268277,-2.011621751,0.431060221,0.372302458,0.353731037,0.426586982,0,0.960340821,1.241430128,1.086350853,0.368186564,-1.223268277,-2.011621751,1.340719452,-0.622628271,,
0.390695603,-0.227323251,0.778248949,0.443829622,1.086350853,0.368186564,1.340719452,-0.622628271,0.594116561,0.691420636,0.251523083,0.332095412,0,0.960340821,1.241430128,1.086350853,0.368186564,-1.223268277,-2.011621751,1.340719452,-0.622628271,,
1.091922703,-0.149646286,0.060762487,-0.203662241,-0.927638552,1.951133675,-1.877802023,-2.140145655,-0.644485314,0.10481022,-1.177545328,-0.132698173,0,-0.927638552,1.951133675,0.490687115,0.280584117,-1.877802023,-2.140145655,-0.030974397,1.304828586,,
-1.054713623,0.241903601,-0.524886663,0.692767516,0.490687115,0.280584117,-0.030974397,1.304828586,-0.356360213,-1.27135903,0.507874304,-0.585403928,0,-0.927638552,1.951133675,0.490687115,0.280584117,-1.877802023,-2.140145655,-0.030974397,1.304828586,,
-0.750651642,-0.242309974,1.662024242,1.164778201,-1.196896572,0.644061541,0.220311833,1.474602365,1.062850495,0.625591839,1.022279544,0.716961597,1,-1.196896572,0.644061541,0.520408607,1.212243008,0.220311833,1.474602365,1.670270707,0.440443155,,
-0.435296265,-0.879817588,0.528970167,-1.502372983,0.520408607,1.212243008,1.670270707,0.440443155,0.385928354,-0.511718773,0.068426333,-0.821511189,0,-1.196896572,0.644061541,0.520408607,1.212243008,0.220311833,1.474602365,1.670270707,0.440443155,,
-0.136060434,0.159487678,0.628342458,-1.641241123,-0.947603481,-0.421921842,-1.885187511,-1.568026463,-0.670692032,0.14337788,0.091683979,0.147802558,0,-0.947603481,-0.421921842,2.325495632,1.017184603,-1.885187511,-1.568026463,-0.52031984,0.634225411,,
-0.540830082,-2.048843395,-0.991553897,-0.114648957,2.325495632,1.017184603,-0.52031984,0.634225411,-0.10018256,0.371867685,1.734528259,0.74385367,1,-0.947603481,-0.421921842,2.325495632,1.017184603,-1.885187511,-1.568026463,-0.52031984,0.634225411,,
-1.005771662,0.080800013,0.345205224,-0.296283951,-1.215730193,-0.261344095,-1.014930727,-2.520150844,-0.917967938,0.315901242,-0.521780803,0.749837958,0,-1.215730193,-0.261344095,-2.019525202,1.726157688,-1.014930727,-2.520150844,0.682473086,1.376308076,,
-0.125423176,-0.254862433,-0.138630751,0.321349397,-2.019525202,1.726157688,0.682473086,1.376308076,-1.380214997,-0.07390931,-0.491579777,0.631374384,0,-1.215730193,-0.261344095,-2.019525202,1.726157688,-1.014930727,-2.520150844,0.682473086,1.376308076,,
1.003603832,-0.337652994,0.206181288,0.083819498,0.945039633,1.444646926,0.331338104,-0.424812569,0.79306573,-0.072733835,-0.719188716,-0.110188457,1,0.945039633,1.444646926,-0.600296092,2.537917518,0.331338104,-0.424812569,0.615073886,-3.308782839,,
0.139873537,-0.2964116,1.122672793,-0.342626592,-0.600296092,2.537917518,0.615073886,-3.308782839,1.51820956,-1.350843226,-0.279539522,-0.616469357,1,0.945039633,1.444646926,-0.600296092,2.537917518,0.331338104,-0.424812569,0.615073886,-3.308782839,,
-0.568843333,1.238759691,0.492587848,1.330212236,1.850520894,0.131041931,-0.928844557,0.261656575,-0.87253687,0.744815186,-0.698025474,0.243619678,0,1.850520894,0.131041931,2.044137101,3.502829473,-0.928844557,0.261656575,0.157021353,-0.86411332,,
0.590496504,0.127556511,-0.172332628,0.563073849,2.044137101,3.502829473,0.157021353,-0.86411332,-0.879562196,0.180995251,-1.078780306,0.582251332,0,1.850520894,0.131041931,2.044137101,3.502829473,-0.928844557,0.261656575,0.157021353,-0.86411332,,
0.152501781,0.886938985,-0.82437615,-1.120988142,2.17270025,-0.99899689,-0.379044984,-0.171823467,-0.492516934,-0.381993045,0.443780071,-0.976853661,0,2.17270025,-0.99899689,0.048210045,-0.024067978,-0.379044984,-0.171823467,-1.435209521,0.053058459,,
-0.811725194,-1.711386851,0.074157623,0.838243422,0.048210045,-0.024067978,-1.435209521,0.053058459,0.349815208,0.751705795,-0.147895248,0.290588703,0,2.17270025,-0.99899689,0.048210045,-0.024067978,-0.379044984,-0.171823467,-1.435209521,0.053058459,,
0.510710724,0.031738378,1.828218397,-1.019597081,0.22045615,-2.285577461,3.759075431,-0.187614724,-1.587105267,-0.975522731,0.021019726,-1.091197527,0,0.22045615,-2.285577461,2.309451216,-0.839037501,3.759075431,-0.187614724,1.977145135,-0.019748005,,
-0.471562916,0.488236586,0.132463038,0.517339377,2.309451216,-0.839037501,1.977145135,-0.019748005,0.152386243,-0.046359844,0.713171463,-0.711454325,1,0.22045615,-2.285577461,2.309451216,-0.839037501,3.759075431,-0.187614724,1.977145135,-0.019748005,,
-0.058332368,1.337581896,-1.366853613,-0.153535566,-1.913267463,2.265606664,-0.859478031,2.301950661,0.495417869,0.466815882,-1.490587889,0.443252551,0,-1.913267463,2.265606664,-0.654333729,1.016919305,-0.859478031,2.301950661,-0.036698729,-0.498946864,,
-0.310395944,-0.147748227,-1.269029579,-0.805241577,-0.654333729,1.016919305,-0.036698729,-0.498946864,-0.609435985,-0.769173864,0.67643023,-0.13964457,0,-1.913267463,2.265606664,-0.654333729,1.016919305,-0.859478031,2.301950661,-0.036698729,-0.498946864,,
0.594235236,-1.828178491,-0.627933507,-0.501859209,-1.831567288,-0.699811876,-2.08570449,-0.261348599,-1.783044848,-0.529026775,-0.28662234,-0.304601545,0,-1.831567288,-0.699811876,-4.627570707,-0.158124424,-2.08570449,-0.261348599,-1.923793735,-0.604428148,,
0.070776321,0.80459255,-0.385040099,-0.764264361,-4.627570707,-0.158124424,-1.923793735,-0.604428148,-0.313020309,-0.037597277,-0.71537816,-0.522368073,0,-1.831567288,-0.699811876,-4.627570707,-0.158124424,-2.08570449,-0.261348599,-1.923793735,-0.604428148,,
0.214621612,0.164202537,-0.424494983,-1.048140303,0.773322454,-2.15314223,0.796796725,0.067276284,-0.473130427,1.961798965,-0.901703507,0.89130874,1,0.773322454,-2.15314223,2.668494052,-0.743773101,0.796796725,0.067276284,-0.31591721,1.461755787,,
0.346457801,1.02497294,0.522808678,0.903868551,2.668494052,-0.743773101,-0.31591721,1.461755787,-0.781985983,1.781691749,-1.015146186,-0.712178639,1,0.773322454,-2.15314223,2.668494052,-0.743773101,0.796796725,0.067276284,-0.31591721,1.461755787,,
1.21048746,-0.609466588,-0.137266069,-0.747102506,-1.033269002,-1.834085831,-2.519587893,0.526811136,-0.044605988,-0.136699215,0.042838183,-0.211855806,0,-1.033269002,-1.834085831,0.716427218,-1.060905147,-2.519587893,0.526811136,-0.404946488,2.176861649,,
-1.512045512,0.683583673,-0.593678897,0.752771603,0.716427218,-1.060905147,-0.404946488,2.176861649,-0.473191046,-0.531729994,0.14855076,-1.823080217,1,-1.033269002,-1.834085831,0.716427218,-1.060905147,-2.519587893,0.526811136,-0.404946488,2.176861649,,
0.957842835,0.645598488,-0.758128275,0.018850719,-0.684198423,0.059472401,-0.623236346,1.176889979,-0.40169222,0.139889071,1.246267997,0.010131489,1,-0.684198423,0.059472401,-3.201389238,-0.093518441,-0.623236346,1.176889979,1.231041155,-1.669632294,,
0.679496998,0.220886415,0.087716455,0.330871978,-3.201389238,-0.093518441,1.231041155,-1.669632294,1.209546004,0.296782081,-0.291727495,0.796931804,0,-0.684198423,0.059472401,-3.201389238,-0.093518441,-0.623236346,1.176889979,1.231041155,-1.669632294,,
1.015897924,-0.304120939,-1.386565687,1.382254788,1.496860018,2.461824686,-1.820917046,-1.714089447,-0.394389429,0.203643864,-0.318851704,1.089562824,0,1.496860018,2.461824686,1.227573717,0.152776161,-1.820917046,-1.714089447,0.747399267,1.022826073,,
-0.139793756,-0.660278468,-0.854075733,-0.522109844,1.227573717,0.152776161,0.747399267,1.022826073,-0.089559132,-0.361120141,-0.497760381,0.668959047,1,1.496860018,2.461824686,1.227573717,0.152776161,-1.820917046,-1.714089447,0.747399267,1.022826073,,
2.056272198,0.020766307,0.583517876,0.057640964,1.646395136,-0.902353473,0.562197888,0.898258536,0.753841379,0.292149163,-0.855790224,-0.188504604,0,1.646395136,-0.902353473,0.81532519,-0.75593163,0.562197888,0.898258536,3.101626272,3.463729955,,
0.975080437,-0.766014943,-0.748246436,-0.90369172,0.81532519,-0.75593163,3.101626272,3.463729955,-0.766559383,-0.66011702,0.181142535,0.110589873,0,1.646395136,-0.902353473,0.81532519,-0.75593163,0.562197888,0.898258536,3.101626272,3.463729955,,
-0.331361255,-0.519004557,-0.192664967,-0.260790555,1.872115865,0.045565206,1.594125459,0.760020161,-0.261896095,1.38794452,0.16817649,0.239534381,0,1.872115865,0.045565206,-1.193128961,0.009805285,1.594125459,0.760020161,-2.685802759,0.266905378,,
0.776703496,-0.016461316,-0.196485128,-0.919288741,-1.193128961,0.009805285,-2.685802759,0.266905378,-0.081146302,0.875663479,-0.753090354,0.668784859,0,1.872115865,0.045565206,-1.193128961,0.009805285,1.594125459,0.760020161,-2.685802759,0.266905378,,
0.496064722,-0.499792231,-1.450853219,-0.335786065,0.185533501,-3.214615807,0.485193174,1.154416498,0.220540891,-0.225898239,-0.099040946,-1.301310957,1,0.185533501,-3.214615807,0.588908724,1.443964648,0.485193174,1.154416498,1.145261185,-0.123794017,,
-0.250209733,-0.754207169,-0.582363617,0.703253618,0.588908724,1.443964648,1.145261185,-0.123794017,0.409654825,1.174193409,-0.55142376,-0.849222583,1,0.185533501,-3.214615807,0.588908724,1.443964648,0.485193174,1.154416498,1.145261185,-0.123794017,,
-1.115147715,0.364191833,0.35919232,-0.247141618,-0.8000885,-0.592881612,-1.278609259,-0.268712798,0.468574201,-0.692612209,0.967077404,-0.385324356,1,-0.8000885,-0.592881612,-2.790967119,-2.091443219,-1.278609259,-0.268712798,-1.651922485,-1.78647091,,
0.199392844,1.121160501,0.023673852,0.819684526,-2.790967119,-2.091443219,-1.651922485,-1.78647091,-0.557030782,-1.569360193,1.068168066,1.33260521,0,-0.8000885,-0.592881612,-2.790967119,-2.091443219,-1.278609259,-0.268712798,-1.651922485,-1.78647091,,
-0.943052718,-0.097795806,0.797257436,0.726122139,1.24441719,0.714777549,0.548685545,-1.055914518,0.196921045,-0.118020032,0.869580172,-1.658071697,1,1.24441719,0.714777549,1.191252207,-0.037811869,0.548685545,-1.055914518,-1.386253036,-0.902649159,,
0.247614236,-0.155267563,-0.211471618,-0.336910922,1.191252207,-0.037811869,-1.386253036,-0.902649159,-0.274179643,-0.206680008,1.422839506,0.066693191,1,1.24441719,0.714777549,1.191252207,-0.037811869,0.548685545,-1.055914518,-1.386253036,-0.902649159,,
0.016185528,-0.600874585,-0.185258749,0.94513395,-2.08906205,1.329391822,-2.408656472,1.465913316,0.301988033,0.731341581,0.226278213,-1.791483073,1,-2.08906205,1.329391822,-2.318109323,2.390762309,-2.408656472,1.465913316,1.700941084,0.780688486,,
-1.237587034,1.09280301,-0.201985739,0.758631151,-2.318109323,2.390762309,1.700941084,0.780688486,-0.971264974,0.86907864,0.687202656,0.784089434,1,-2.08906205,1.329391822,-2.318109323,2.390762309,-2.408656472,1.465913316,1.700941084,0.780688486,,
-0.587864898,-0.097288973,-0.692403419,0.954239104,0.500332689,-0.836083441,-0.479465319,1.53950519,0.883059111,0.445665205,-0.512046844,0.638311325,0,0.500332689,-0.836083441,-0.439213926,1.013350063,-0.479465319,1.53950519,0.011984271,-1.466206998,,
-0.817699452,-0.074371578,-0.37728185,0.149330085,-0.439213926,1.013350063,0.011984271,-1.466206998,-0.568779354,1.18419733,0.073329901,0.462429557,0,0.500332689,-0.836083441,-0.439213926,1.013350063,-0.479465319,1.53950519,0.011984271,-1.466206998,,
-1.416077309,-0.023172612,0.681813163,-0.308663029,1.571808563,0.353319739,0.314461272,-1.907318748,1.049313133,-1.025241669,0.467208513,0.465858392,0,1.571808563,0.353319739,2.192944614,2.247494861,0.314461272,-1.907318748,-0.938654101,1.789269102,,
0.367738024,0.197133574,-0.01416183,0.18325192,2.192944614,2.247494861,-0.938654101,1.789269102,-0.671080675,-0.097626173,0.749154727,0.06851732,0,1.571808563,0.353319739,2.192944614,2.247494861,0.314461272,-1.907318748,-0.938654101,1.789269102,,
-0.024586871,-0.718564662,-0.564386883,0.107966363,1.204498128,-0.41275417,0.119309832,0.939702515,0.133347807,-0.327823568,-0.384812482,-0.140128548,0,1.204498128,-0.41275417,-1.861441353,0.533837494,0.119309832,0.939702515,0.948074856,-1.05247124,,
0.720319271,1.867615973,-0.094198983,0.350967013,-1.861441353,0.533837494,0.948074856,-1.05247124,1.160368153,0.02672055,0.126526127,-1.107570332,1,1.204498128,-0.41275417,-1.861441353,0.533837494,0.119309832,0.939702515,0.948074856,-1.05247124,,
-0.505249124,1.036992822,0.955574041,0.204316619,0.754245391,-1.706750212,-0.742662262,2.17451996,0.125746448,0.850624931,-0.437318446,-1.001843347,1,0.754245391,-1.706750212,-1.894056405,-0.129828083,-0.742662262,2.17451996,0.432487656,-0.055088271,,
-0.158937138,-0.272036423,-0.416506422,-0.146096882,-1.894056405,-0.129828083,0.432487656,-0.055088271,0.951299982,0.462711075,-0.354302712,0.887237874,0,0.754245391,-1.706750212,-1.894056405,-0.129828083,-0.742662262,2.17451996,0.432487656,-0.055088271,,
-0.207715161,-1.005215325,-0.599574397,-0.549378572,0.50921334,1.341174641,2.239164647,-0.592650369,-1.317274035,0.463254708,-0.416715598,-0.576397167,0,0.50921334,1.341174641,1.243358536,-0.925531075,2.239164647,-0.592650369,-2.338487079,-0.505086141,,
-0.792050318,0.590443807,1.786151512,0.403700105,1.243358536,-0.925531075,-2.338487079,-0.505086141,-1.142296389,0.397324167,-0.229944726,-0.068256425,1,0.50921334,1.341174641,1.243358536,-0.925531075,2.239164647,-0.592650369,-2.338487079,-0.505086141,,
1.170613574,-0.124626889,0.217460197,1.960000709,-1.540223679,-2.879521069,-1.569907414,-0.589554943,1.221229251,-0.587200069,-0.197776755,-2.010462756,1,-1.540223679,-2.879521069,-0.398996165,-0.167110844,-1.569907414,-0.589554943,-1.986362252,0.235350823,,
-0.888916917,1.244116803,-0.611978313,-0.019560697,-0.398996165,-0.167110844,-1.986362252,0.235350823,0.410426595,-0.450904987,1.05292377,0.903304633,1,-1.540223679,-2.879521069,-0.398996165,-0.167110844,-1.569907414,-0.589554943,-1.986362252,0.235350823,,
-0.124828469,-0.098143015,0.559615664,0.473829509,1.121912871,-1.523967256,-0.565218337,0.604333263,0.01645703,-0.146097506,-0.189048147,0.282787871,1,1.121912871,-1.523967256,-1.214611615,-1.717764576,-0.565218337,0.604333263,-0.072416134,-1.215243487,,
-0.941869359,-0.376047203,-1.647464865,0.768391269,-1.214611615,-1.717764576,-0.072416134,-1.215243487,-0.242396796,-0.48079662,-0.143261119,0.138552187,1,1.121912871,-1.523967256,-1.214611615,-1.717764576,-0.565218337,0.604333263,-0.072416134,-1.215243487,,
-1.024666522,0.169778195,0.235827772,0.350814248,0.869748937,-2.502120642,-2.505743061,-2.730631775,1.689363177,-0.091348439,-0.571424091,0.321828854,0,0.869748937,-2.502120642,1.994427165,0.887861728,-2.505743061,-2.730631775,-0.028371376,-0.449618786,,
0.276728788,-0.843611893,0.31938558,0.109500624,1.994427165,0.887861728,-0.028371376,-0.449618786,-1.508168144,-0.228534635,0.01175638,-1.243195411,0,0.869748937,-2.502120642,1.994427165,0.887861728,-2.505743061,-2.730631775,-0.028371376,-0.449618786,,
-0.092125162,0.232984477,0.129887805,-0.964849048,-0.447861809,1.942792152,-1.943190554,-0.758921429,0.719609362,1.172047787,-0.339498986,0.051198314,0,-0.447861809,1.942792152,1.314707707,0.310121957,-1.943190554,-0.758921429,-1.573987972,-0.858611092,,
-0.336691027,-0.8566259,0.609541327,-0.789385179,1.314707707,0.310121957,-1.573987972,-0.858611092,-0.717401177,1.104280284,0.427899717,1.163112936,1,-0.447861809,1.942792152,1.314707707,0.310121957,-1.943190554,-0.758921429,-1.573987972,-0.858611092,,
-0.962863394,0.518028612,0.321754485,0.506474712,1.732966516,-1.45107125,2.825611144,-0.927015173,0.409338011,-0.899708747,-1.370247011,-0.120037484,1,1.732966516,-1.45107125,-0.007445358,1.628302691,2.825611144,-0.927015173,0.905748154,0.197811918,,
-0.600128158,-1.262744259,-0.236800825,0.086815395,-0.007445358,1.628302691,0.905748154,0.197811918,0.316368793,-0.006223738,-0.545486098,0.442236589,1,1.732966516,-1.45107125,-0.007445358,1.628302691,2.825611144,-0.927015173,0.905748154,0.197811918,,
0.390876852,-1.14782118,0.734748047,0.014977293,-0.760188972,0.260855503,1.740025768,-2.186404856,1.285971167,0.11953893,0.484426209,0.326179116,1,-0.760188972,0.260855503,2.019073641,0.577819613,1.740025768,-2.186404856,2.708835842,1.802411154,,
-0.790289892,0.28179174,0.891420322,-1.392408197,2.019073641,0.577819613,2.708835842,1.802411154,0.032696946,0.917830189,-0.513886372,-0.091428376,0,-0.760188972,0.260855503,2.019073641,0.577819613,1.740025768,-2.186404856,2.708835842,1.802411154,,
0.466791692,0.940154012,-0.047988193,-0.048210188,-0.438300724,0.668335997,1.633837642,-1.149637732,-0.109587799,0.300743956,-1.079730562,0.487676004,1,-0.438300724,0.668335997,0.744107574,0.832654774,1.633837642,-1.149637732,0.06948982,-1.755073701,,
-0.138042233,-0.852486719,-0.153870926,1.722248002,0.744107574,0.832654774,0.06948982,-1.755073701,-0.339831196,-0.509032769,0.090401057,0.017679532,1,-0.438300724,0.668335997,0.744107574,0.832654774,1.633837642,-1.149637732,0.06948982,-1.755073701,,
-0.214329454,1.355660484,0.016295717,0.271411125,-0.823174958,-1.200577119,0.567972324,-2.632292755,0.975677821,-0.842219877,-0.417896198,-1.478056758,0,-0.823174958,-1.200577119,-0.214696129,1.265746944,0.567972324,-2.632292755,1.94236985,0.790537442,,
0.036267758,-0.138814393,0.584114601,0.703772753,-0.214696129,1.265746944,1.94236985,0.790537442,0.658273114,0.287736563,-0.534049049,0.50765232,0,-0.823174958,-1.200577119,-0.214696129,1.265746944,0.567972324,-2.632292755,1.94236985,0.790537442,,
1.07973557,0.626100465,0.330158364,-1.714181227,1.332979608,0.49621804,-0.778718669,-0.460065365,0.574435024,0.536146273,0.905436328,0.73110908,1,1.332979608,0.49621804,2.028053344,-2.092081938,-0.778718669,-0.460065365,1.108551428,-0.262734731,,
-0.148289724,-0.647123051,0.442076341,-1.020575875,2.028053344,-2.092081938,1.108551428,-0.262734731,-0.33065002,-0.080269859,0.20294937,0.031430148,1,1.332979608,0.49621804,2.028053344,-2.092081938,-0.778718669,-0.460065365,1.108551428,-0.262734731,,
