Target,Y1,Y2(imagnary),Y3,Y4(imagnary
1,-0.448885138,1.29562368,1.583259491,0.842008096
1,0.31135051,1.238119888,-0.647567882,-0.087981206
0,-0.911292875,1.347572105,0.575680567,-0.130510505
1,-1.578552766,0.194635002,1.392250588,-0.081848019
0,-1.278717307,1.268104539,-0.216521225,1.064912432
0,-1.735104736,1.805530626,-0.369821716,0.28761992
1,0.996845066,-0.743757313,0.36449035,0.113548926
0,0.985709919,0.333130076,-0.774898566,0.253200556
1,0.30094587,0.15300447,-0.36577698,0.46053558
1,0.988801322,0.080064467,-0.154376224,-0.458232115
1,0.357406259,0.253099869,-1.301192848,-0.730380639
1,-0.817633941,0.044956123,-0.595871317,0.576109137
1,-0.177777534,0.937954395,-0.661202436,0.372293378
1,-1.534381315,-0.313616445,1.734332761,-0.012532597
0,1.337026769,-0.99556736,1.313511009,1.33022014
0,0.839395053,-1.174205801,-2.156738395,-0.060448795
1,-0.533662576,1.130063288,0.821445996,-0.761215174
0,-1.641139808,-0.428601221,1.11132124,0.558365328
0,-0.546286977,1.516872803,1.362174149,-1.357805428
0,-0.977242927,-0.082434516,-0.902467172,-0.686445772
1,1.107321111,-0.958195931,-0.829589014,-0.686938323
1,-0.901659442,1.184090321,-0.826202627,0.390636777
1,1.263878885,2.062865103,0.147995909,-1.359891677
0,-0.12410014,0.162951798,0.190485319,2.516372515
0,0.646802623,-0.976436936,-0.17553541,-1.549509453
1,0.637996847,-1.25473527,0.024744884,0.341946743
1,0.649942737,-1.267575742,1.302081649,0.48716918
1,-0.409609466,0.441037959,-0.576062266,-0.858089189
0,0.567174087,0.54833569,-0.466362566,-0.790557514
0,0.562875541,-1.029254887,-0.972290755,0.044461915
1,-1.694979488,-0.503275978,0.00677873,1.087624382
1,-0.343478001,0.377475603,0.903198943,-0.260367456
1,0.931108346,0.492775343,0.350632132,-0.140274276
0,-0.173253642,-1.352102505,-0.046689877,0.621869048
1,-0.590058728,0.878885493,0.205996337,0.752908732
0,-0.537660628,0.564318965,-0.951007534,-0.064574863
1,0.17039715,2.274020839,0.037128888,0.047929759
0,0.240823219,1.049090261,-1.49505721,0.594674738
0,-0.208757911,0.334455939,-0.602084438,-0.170546886
0,-1.42428277,-0.085213458,0.171293243,1.134099877
1,-0.938961358,1.270490658,1.015711483,1.845210988
1,0.88237127,-1.404044081,0.288636438,-0.542007971
0,0.471180642,0.292228686,-1.377990518,0.304319829
0,-0.748347167,-1.193504784,0.694840024,2.45042161
0,-0.218606969,-1.496750877,-1.076209818,-1.340577746
1,1.06465129,0.092733218,0.103599659,-0.348255482
1,0.748661239,1.281088262,0.613079956,-0.578418242
0,0.346780782,-0.359625343,-2.232370561,-0.411786072
0,0.998071416,0.970656573,-1.388238284,-1.143957892
0,-0.401484776,-0.623279514,1.764191834,0.478699315
1,0.927584656,0.246503256,-0.362764603,0.518938804
1,-0.487111067,0.988879841,-0.302063926,-2.019194478
0,0.884718326,-0.264746476,0.857514594,1.716513582
0,1.471361947,0.111864165,0.85093946,0.447441415
1,-0.341604193,-0.194580594,-1.661471508,0.288878413
0,-0.795188488,0.121694595,-0.740871658,1.532484112
0,-0.706462346,-0.701603324,-0.602773288,-0.804640836
1,1.780991528,1.78441744,0.967274742,-1.031347386
0,0.571969239,0.212650428,-0.629680018,0.259139077
1,-1.135184504,0.171715898,2.315118453,1.127773923
1,0.336017191,-0.431746904,-1.579636695,-0.113205923
1,-0.828888752,-1.291964867,1.067601598,1.305064576
0,-0.910639989,1.10641642,0.354715902,-0.790246398
1,-0.924396913,-0.198396307,0.445262794,0.256784647
1,0.159917855,-0.058580991,1.866299769,0.22614911
0,0.138859448,0.364045578,-0.110551952,-0.089119493
1,-0.552627035,1.18012996,-1.834981688,0.388286009
0,-0.622326518,-0.010655306,-0.938104899,0.714557151
0,-0.695075609,-1.219201661,-2.397193191,-1.449526442
0,-0.157440803,0.590319503,0.968856733,1.098136102
1,1.711814333,0.220207115,0.159322856,-0.399066141
1,-0.210765907,-0.401904509,0.755672538,-0.264445653
0,-0.575323418,0.005586808,0.808844036,-1.263518499
1,1.519353751,0.749896965,-0.535540812,0.288924455
0,-2.570069994,-1.66906978,1.980685667,1.622229194
1,0.036280393,-0.964658367,-0.208432067,-1.843687095
1,0.500127523,0.548052642,0.47365674,0.435470942
0,-0.942260889,0.678323623,-0.189723909,-1.502282497
1,0.266305539,1.256432386,2.015059853,1.778778598
0,-1.734266001,0.972456271,1.802691367,1.141092808
1,0.451293054,-1.382090733,0.406140131,1.412467346
0,-0.38711627,-1.632991448,1.400852466,-0.98751164
0,-0.010469989,-0.836100327,0.253617797,-0.496164236
1,0.486107325,1.383312168,0.624167761,-0.051796667
1,-1.363348172,-0.637440657,-0.126159081,-0.018120597
0,1.61086721,0.828252984,0.610447214,-0.003660335
0,-0.378690465,-1.074627525,0.348803094,-0.524544463
1,0.4690563,0.089501996,-2.032129339,0.192725169
0,-0.546090725,0.974829713,-0.981718727,-1.07483459
1,-0.337445543,0.874086737,-0.336851622,-1.247906339
1,0.942802911,1.645706582,-0.69631142,-0.667697354
1,0.890151765,0.030069357,0.039538948,-1.043154022
0,0.09343772,-0.598724981,0.130856393,-1.2561136
0,1.081007125,1.17124951,1.306016713,-1.032097936
1,-0.175853955,0.216612749,-0.259657532,-0.246942767
1,0.676385595,-0.851543103,0.215662289,-0.985792661
1,1.038063396,-1.667619167,-1.228740405,0.345224385
1,1.411506946,0.595341691,-0.08050375,0.558377421
1,-0.613366536,0.502125975,-0.435917664,-0.10366357
0,1.103331691,0.475509003,0.024793024,-0.694728332
1,-1.094825841,-0.399848585,-0.30145823,0.205802159
0,-1.265142422,-0.367154854,-0.758972573,-0.063805924
0,-1.624223672,0.320370836,1.043679319,-1.1419102
0,0.145544198,0.40136415,-0.864629444,1.674572909
1,-0.930020231,1.054814171,-1.412974393,-1.858105357
1,0.125189603,-1.128900129,-0.270673929,0.833073084
1,0.847759684,-0.38098054,0.937570007,0.853062578
1,0.480259252,0.831126154,-0.319910541,-1.560839244
1,1.644954681,0.61927992,0.096267065,-0.561426287
1,1.098150533,-1.111101767,0.842594589,0.399964714
1,0.276153341,-0.356207409,0.640927813,0.497578833
0,1.359334157,0.804171787,1.975091995,-0.811862421
0,-0.557873591,0.346422245,-0.383710295,-1.367015352
0,-2.039734939,1.886003521,-1.259072512,1.361805547
1,0.829050299,0.06870498,0.085451415,-0.570134129
1,-1.256709598,0.431484783,0.390796785,1.409448704
1,0.761236594,1.775453823,-1.583001898,2.182039733
1,0.782381182,0.253455194,-1.666118385,-0.442274218
0,-0.958071998,0.743503895,-0.162067521,-0.500854383
1,0.048150541,0.791398512,-0.449393233,1.584426769
1,0.483627319,0.840709798,1.161058403,-1.008142876
0,0.698364136,-0.918527829,-0.218054995,-1.246925529
1,0.068961528,-0.361241181,0.641516776,0.331962446
0,1.039710008,0.706211828,0.393445216,-1.127349391
0,-0.841587838,-1.806481422,-2.967125904,-0.533083173
0,-0.133396764,-0.52902368,0.086501466,0.799573142
0,-1.186741426,0.108038743,0.730950848,0.786303318
1,-1.963995164,0.00206902,-0.232827268,-0.792469408
0,0.757514256,1.04313811,0.372052447,-0.834353581
0,-0.147962553,1.183582688,-1.560632205,0.832770931
0,-0.062643481,2.049201654,-0.95312233,-0.292116356
0,-0.043720719,-1.571730473,-1.0475643,-0.449693719
0,-0.101164686,-0.352246689,0.755753627,0.020259563
1,-0.52865572,-1.119182207,0.139506743,-1.561317389
0,-0.378206475,-0.369465192,0.879470341,1.999104538
0,-0.667973828,0.545901047,1.086835382,-0.992741728
0,0.554002945,0.717362514,-1.898729166,-0.467121684
1,0.247559547,0.159518101,0.349526652,0.78730688
0,0.101336647,-0.305454282,1.555934671,1.587449238
1,1.026239839,0.30519763,0.394438013,0.432223113
1,0.106689773,-1.209426059,0.878500728,-1.414020592
0,0.644108297,-0.485337308,0.558900766,-0.538761307
1,-1.111386023,0.853425872,-0.713925043,0.247004903
1,0.329590164,0.006370984,-1.035857856,-0.309710589
0,0.520298216,-0.9221679,-1.187754995,1.91159025
1,0.819244296,-1.637972011,-0.122843485,-0.03562342
1,0.57281602,0.295179984,0.085826688,0.957405418
0,-0.237940012,-0.641526068,-1.514042732,0.367138946
0,-0.800380686,1.887322715,0.182024493,1.497358366
1,0.843115266,-0.477193836,-0.223500719,1.210072565
1,0.275206415,0.025176134,0.059848995,-1.262910155
1,-1.123611126,-0.830941964,0.170433506,-0.592114756
0,0.678310425,-0.840871599,1.369771832,0.785489165
1,-0.274859299,-2.247788193,-0.591450668,-0.393154574
1,-0.427510499,-0.916563363,1.521324336,-0.525593056
1,0.770154234,-2.16938681,-0.632912839,0.300175426
1,-0.676631709,1.085527024,0.355764076,0.564053186
0,-0.226129158,1.315921689,1.507474563,0.281537774
0,1.165030436,-0.96408477,0.071151546,1.55072631
0,-1.200491769,0.054391669,-1.115135132,-0.824994863
0,1.073154199,-0.647212569,-0.126557522,-0.640823224
0,0.923164161,-0.377236987,-1.87155834,0.046155988
0,-0.607686445,-0.407892072,1.058135445,1.870592523
1,-0.628975019,-0.544078847,-0.667417954,-0.409958824
1,-0.788243862,0.103890547,-0.444371507,-2.212759752
0,-1.576454147,1.16194307,0.756958597,1.925478199
0,0.171881333,1.392946611,1.347770821,0.371188489
0,-0.206980162,-1.10717221,-0.189607644,0.326356006
0,0.956440361,-0.305328452,-0.226837609,0.042535208
0,-0.167389916,-1.762168398,-1.752759218,-0.964565472
0,-0.973260027,1.161308513,-0.117214088,-0.823355485
1,0.783997276,0.773569523,1.041856673,1.043123646
0,-0.87846309,-1.574670636,-0.398776268,0.864223043
1,-0.164299181,-0.121165005,0.165419108,0.022364914
0,0.438405902,-1.380788215,-2.205291347,-1.039486594
0,0.851874286,2.367865011,-0.691720113,-0.121843287
0,0.333652782,-0.07399181,0.523411761,-0.113237585
0,0.279136309,-0.956825326,-1.109124566,-1.327235062
0,-2.242750993,0.858608697,0.765037943,-0.777990517
1,0.964834401,0.246422287,0.903809015,-0.513400634
0,-0.066961832,0.364630179,0.008525558,2.366224597
1,-0.632254445,-1.884735994,0.714123474,0.288821912
1,1.258506528,-0.793755213,-0.228219337,0.415241848
1,0.627019798,0.97756767,-0.184903652,0.730207654
0,-1.93679291,1.681386627,0.282663691,-0.175174114
0,-0.829248766,0.185253002,-1.139930773,-0.429929567
0,-1.007728393,-1.368942583,0.831926533,0.585027027
1,0.97235412,1.530903651,-1.402680147,0.696334619
1,1.218684624,-0.45398222,0.262023082,1.982956214
0,0.456049119,-0.084591367,-0.723545768,-1.088064276
0,-0.793394265,0.76989126,0.385273392,-1.491625159
1,-0.532436372,-0.899524559,-1.212332566,0.909224053
1,0.190533144,-2.020366027,-0.876217316,-0.154349013
0,0.530253962,-0.514455201,-0.023653177,-0.00371886
1,0.19466285,0.335932077,0.800367595,-2.019110341
1,-2.020199379,1.264728531,-0.318785761,0.27890382
0,-1.765786802,1.213702537,-1.389839386,-0.976716574
1,-0.571689118,-0.222028716,-0.421874478,1.255779571
0,0.166428657,-0.962254404,1.529128779,0.309809218
0,-0.652571743,-0.9323531,0.119219936,-0.193083549
1,0.353024004,-1.883480829,0.343794465,-0.401354261
1,1.387640028,-0.082560392,0.688022883,0.515630317
0,-1.469749605,1.865808286,-0.93042296,0.16386168
1,-0.652310505,0.160400459,1.507537199,1.680492771
1,1.320679814,-0.394184492,-1.510516017,0.701797067
1,-0.627201082,2.028877784,0.637703712,0.522239792
0,-1.113858495,0.051103998,-0.974207137,1.494164838
0,0.046897843,1.284876934,0.301702943,-0.072962744
0,-0.799684898,-1.031171598,-1.292254229,0.623797846
1,0.128302151,-0.54205824,-1.592983973,-0.572916946
0,-0.179531026,-2.087375665,-0.01558134,-0.218835742
0,0.550789383,-1.756507132,1.538631677,1.200633022
1,-0.268255967,-1.216802764,0.286845706,0.300880796
1,-0.445937704,-0.084993047,-0.902002337,-0.164760189
0,-0.565150957,-1.150199472,-0.145654695,-0.511045203
0,-0.647792659,0.197689992,-0.810509542,0.342160392
0,-1.448489246,-0.146647493,-0.204636793,-0.477464636
1,0.738756788,-0.926097261,0.42195843,0.421820393
0,1.35501157,0.137555658,1.066444775,0.122917261
0,0.212856237,-1.40284253,-2.017271167,0.194890224
1,0.168718516,0.892641933,0.547549493,0.910642653
0,-0.889308026,0.144179558,0.131137885,-0.098953618
1,0.077570723,-1.682824002,0.563343141,-0.02433748
1,-0.009418943,0.516813026,-0.062848449,0.400800842
0,1.660702195,1.686245682,1.048706866,-0.104233698
0,1.024273402,-0.511580781,-1.889863737,-0.026176663
1,1.1998545,-0.557781503,-0.091916456,-0.605189571
1,-1.668915843,0.024769197,0.740284707,-0.133978344
1,-0.304152255,0.361186265,0.540676029,0.103619336
1,2.091194307,1.288592318,-0.555514295,0.441685828
0,-0.348947043,0.615536309,-0.234775211,1.797090554
1,-1.023151939,2.27679494,-0.845351361,-0.448275803
0,-1.934166899,0.721057298,1.392134854,1.978111265
0,-0.831372326,-1.737101066,1.195351016,0.467654422
0,1.176682511,-0.347543328,1.360232491,-1.843352548
1,-0.804666755,1.185468353,-0.579803269,0.170194375
1,-0.718921823,-0.077219387,1.483113961,0.938099154
1,-0.407944364,0.442029477,0.783932806,-0.741036267
1,-0.479570369,-0.445508634,-0.62422048,1.097765193
0,-0.164830947,-0.771683079,0.10078316,-2.052208036
1,-0.48256123,1.296841794,0.36913822,0.270423792
0,0.332784958,0.153388633,-0.341747933,-0.245558696
1,0.756484315,-0.117269927,2.060594416,1.625161303
1,0.852061861,0.151845566,0.110160239,-0.671658232
1,-1.303102915,-1.320311548,0.021546942,0.53012435
0,1.328628794,0.261318052,0.89961278,0.290329353
0,-1.180126817,-1.537334377,1.070026645,0.373593945
1,-0.68272951,-0.962676983,0.795011283,-1.114925592
1,0.468810086,0.140047728,0.592923502,-1.033565017
1,-0.458375801,0.861574599,-1.197320586,0.686582982
1,-0.684300767,1.176117761,-0.857107414,-0.179852337
1,0.875797351,0.257060344,-0.598891255,0.464165642
1,-0.322073885,0.025525607,2.226812058,0.657963412
1,0.569374385,1.687654051,0.338155903,-0.173938829
0,0.311494542,0.518523497,-0.856147289,1.849275552
1,-0.4054737,0.247310491,1.057093736,0.747950025
0,0.478014506,1.130638361,0.53152358,-0.869355731
0,-0.579429341,1.628475629,0.527561322,-0.9585067
1,1.590583264,-0.297858317,-0.346986445,-0.814227635
0,-0.837190026,-1.132281407,1.832044458,0.224406427
0,1.967221759,-0.25498628,-0.196908094,-0.474753665
1,-0.216870902,0.481541265,-0.403297568,-0.25315022
0,1.268627233,0.891998034,0.389129129,-2.06618991
0,0.621334244,-0.690940547,0.868910237,0.962605731
0,-0.804922605,-1.025647964,0.82219275,-0.085386284
0,1.147634152,0.120117197,-0.38795395,-0.280680474
0,-0.660513772,-1.939856218,0.156243581,1.493375719
1,-1.017443935,-0.152094355,0.325646684,-2.054193929
0,-0.342908089,0.6345181,0.101967398,-0.297970929
0,-2.75149427,0.222732679,-0.636231633,0.412796727
0,-0.363112733,-0.040373843,-0.744285848,-1.666689313
0,-0.011859146,-1.830101861,-1.293872231,-0.307976959
1,-0.316399854,0.574335702,0.507714217,-0.553635803
0,2.024336147,1.060517429,0.130263082,-0.327177885
1,-0.177053904,-0.033105401,1.239736472,1.404455747
1,0.60331732,-1.460356704,0.878632188,0.047386381
1,0.566210371,0.708217543,-0.684295966,-1.196305438
1,0.305797136,0.825969396,1.070672393,-0.2652684
0,-0.646357039,0.419636764,-0.390281718,-0.374872105
0,-0.534505993,1.189912144,-0.423416185,-0.288272465
1,-0.676754911,-0.485537191,-0.987374405,0.243764071
0,1.302496021,1.732122869,-2.016851208,0.073922975
1,-1.147545987,-0.573538853,-0.556760568,-0.402818471
1,1.449339642,-0.400018814,0.528565378,0.155424639
1,-0.671093967,-0.284467053,-0.503035675,0.686644438
0,0.059679738,1.073455312,-0.019665773,1.118388922
1,1.857066462,1.947638616,-0.573808083,0.411974882
0,0.480985091,1.188315079,-0.251596265,0.2974278
0,1.817095212,-0.116452092,0.395631199,0.734611941
0,-0.610599766,-1.036731936,0.276654679,0.62334657
1,-0.559423031,-0.075541629,1.223499446,1.156511919
1,-0.023240982,0.877184095,0.013918324,0.121962376
1,0.255947614,-1.226586221,-0.103693045,-0.719516851
1,-0.803798273,1.753384777,-0.017056036,-0.065072392
0,-0.018588229,-0.001318248,0.151501944,0.045369981
1,-0.486154913,0.45029585,-0.996687894,-1.432206931
0,0.031450979,-1.216298242,-1.705441612,-0.47120062
1,1.010923664,0.487024412,0.682412693,1.025251824
1,-0.574542407,1.700705778,-0.893701132,-0.156977172
1,-0.258120932,-0.837704565,-0.627257503,1.289056259
1,0.312619324,0.644368356,-0.194401605,0.55288812
1,-1.18438942,-0.898352364,-0.256496076,-1.203956883
0,1.200711106,-1.795830651,1.903704336,-0.585906291
0,0.695259155,0.660736303,1.069926993,-0.402832592
1,-0.504002394,-1.158562587,-0.08249332,-0.918928689
0,0.688914722,-0.214795995,0.841749134,-0.542173785
0,-0.090996835,-0.894257038,-0.679767735,0.341106434
0,1.045126921,-0.364695524,2.567091173,-0.034436923
0,0.850938089,-1.263273037,-0.949051531,-0.015764719
1,0.645121806,-0.754191074,-0.770848212,-0.177675505
1,-0.26521932,-0.501147512,1.38938846,1.30674178
1,-1.127120307,-0.290966156,-1.971917001,0.56272021
0,0.302182676,-0.743596727,0.33468642,0.913376214
1,-0.072373303,-0.001758437,-0.221147648,0.517342973
1,-2.723274675,0.679918784,0.577130805,1.970223417
1,-1.993424246,-0.199378796,-0.385744923,0.013120687
1,0.908227992,-0.872229994,-0.092192561,0.522356428
0,0.586844745,0.481153989,1.933902916,2.351353956
1,0.716148002,-0.197472339,-0.237456947,0.378312422
0,0.825162029,0.462687127,-0.441848549,0.58945876
1,-0.627216821,0.059900552,-1.738452904,-0.036861059
1,-0.843454952,1.600055677,-0.621204854,-0.378025871
1,0.256163246,-0.033275239,-0.67937787,-0.612594835
0,0.587604575,-0.769111844,1.19735545,0.482791803
1,0.597045919,2.871529476,1.809280216,0.679750011
0,2.048557368,1.009172856,0.182269386,1.836384728
0,0.106461916,-0.322468044,-0.733662176,-0.837423232
1,-0.371979717,1.353132972,0.700174045,-0.721724987
1,0.315590061,-0.095630627,0.266327628,0.137862376
0,-0.831205258,-0.35955891,0.97770478,-0.743668916
1,1.691339203,-1.791958817,-0.091879558,-0.711684127
1,-0.926946175,0.277564613,-1.365382823,-0.717964887
0,2.688116373,0.485622159,0.582999765,1.01148858
0,-2.876826636,-0.79197436,-0.673046376,-0.027323179
0,0.65995447,0.667716685,0.603672489,-1.432200519
0,0.721759752,-1.383791249,0.375729339,0.670432811
0,0.419696656,-0.38910493,-0.723354462,-0.009717286
1,-1.306896407,1.272556698,-0.150647385,0.005362936
0,0.210803694,0.495631951,1.127227854,-1.131771538
1,-1.045516372,0.765948884,-1.458222239,-1.331915399
0,-0.667640752,-0.247243528,-0.066879119,0.376472055
1,1.218575771,-0.809354766,-0.037973973,-0.028303111
0,0.333028749,2.363797906,-0.55810936,0.551006186
1,1.868818644,-1.365635312,-0.64915404,0.858115053
1,-0.887474365,-0.665169424,1.113594489,0.322502631
0,0.085930527,0.881326143,-0.642862629,1.070338217
0,-0.252219677,0.525722994,-0.138158072,-1.428986138
0,-0.657142698,-0.961957103,-0.137598471,0.492173794
0,1.009100291,-1.215317342,0.753011262,1.403483136
0,-0.151700032,-0.431373389,-2.008898306,0.123065719
0,-2.216130294,0.778268752,0.047726551,1.897465898
1,-1.058199911,0.4893525,0.417731332,-0.846672919
1,0.499117703,1.387422649,0.367226619,-0.210653853
1,-1.130094763,0.013131044,0.667137206,0.488738966
0,0.741444994,0.789311501,0.491173626,-0.550059882
1,0.47135632,0.337201677,0.275708526,-1.566176402
0,-0.944995244,0.857066211,0.358712755,-0.708544073
1,-1.31955006,-1.445835693,-0.261905818,-0.893233966
1,-0.394571304,1.349251464,-0.169381615,0.842847976
0,1.24752927,0.590869031,0.529442779,0.514216855
1,-0.920966947,-0.278905763,-0.528971588,-0.388838795
1,-1.30980659,0.105303943,0.458514386,1.607587543
1,-1.48068556,0.615077438,2.319722038,0.052389584
1,-0.846599545,-1.592348539,0.199437144,0.075851129
1,-0.439918851,-0.327153644,-1.371638601,0.225569825
0,-0.112062247,0.013222789,-0.327757622,0.502169364
0,-1.520571662,1.046218643,-0.454746083,0.727515613
0,-0.550610708,-0.152985705,-0.08517183,1.378479628
1,-0.108000587,-0.124893913,1.607753289,0.790875015
1,0.36095372,-1.575782163,1.336219511,0.892528382
0,-1.179815156,-0.192105208,0.341383556,1.681928975
0,-0.815528911,-0.927766931,-0.983249794,-1.114920427
1,-0.868115199,-0.570650094,-0.317359799,1.215818785
1,0.006953834,-0.124278027,-0.037425419,-0.934692817
1,1.077880969,-1.04639839,-0.560673473,0.268304959
0,-0.031863594,-0.26804107,0.747032998,0.515588592
1,1.322236008,-0.307673713,0.868710267,-1.007786302
1,-0.239680882,0.294928272,0.672869594,-1.152964648
0,1.307177683,0.048566217,0.160514389,-0.302240022
0,-0.680894053,-1.185766169,-0.443329028,-0.130265202
0,1.287019016,0.621115712,-0.549661213,-0.385785373
1,0.911791921,1.322911449,0.688828432,-0.343536068
1,0.431545563,0.565964294,0.234558796,-1.188275847
0,-2.06446283,0.07978251,1.17745847,0.898163824
1,-1.770912464,0.664343629,-0.294590458,0.295323045
1,-1.437530906,-0.690185646,1.336652454,1.725455844
0,-1.027112696,0.059616324,1.32664226,0.075005481
0,-0.192544392,-0.228605078,0.96253162,0.675471543
1,-0.079115158,0.39082158,-0.008783648,0.151802679
1,-0.47546771,-0.284195014,0.319362382,-1.068522876
1,-0.419988618,-0.855956992,1.347134039,-0.318858141
1,-1.057613042,0.775094917,0.85875426,0.763888057
0,-0.181960727,0.895276879,0.020444175,1.237921756
0,-2.232303442,0.259765244,0.573738972,0.268009304
1,0.49700932,0.432530053,0.691030124,-0.448075266
1,-0.269979173,-0.013139728,1.375864716,0.910105698
1,0.254260246,-0.357589046,-0.191930407,-0.47907024
0,-0.763580454,0.524956809,0.056816881,-1.204874344
1,-0.029459172,-1.226176772,0.104611992,0.228174471
1,0.149435063,1.372960909,-0.131974651,1.551955247
1,1.061809064,-1.132597827,-0.964038334,-0.973872931
0,0.523894639,1.310474715,-0.08532037,0.022746308
1,-1.892511029,0.879595306,-0.567610996,-0.411483378
1,-0.843146653,0.084974578,1.928695011,0.822311807
0,-1.100367479,-1.775513336,1.759127992,0.108959173
1,-0.252287612,-0.225886467,0.513970029,0.742470725
1,0.357827208,0.609094853,0.123943882,-0.295957866
0,0.252246989,-1.772915761,2.957045022,1.44476091
1,0.083177546,0.261001801,-1.085670112,0.537930627
0,-0.816473847,0.056754089,0.115963409,0.194695758
1,-1.763270725,-1.350831176,-0.291826933,-0.501769727
0,0.378252791,-0.226577771,1.93521799,1.285899873
0,-1.192568411,0.028676219,-0.329404537,0.304778513
1,-0.050815918,0.234935186,0.513562799,-1.233503505
0,-0.366511071,0.837427341,-1.257679659,-0.681062154
0,0.464824637,1.142028012,-1.363068768,2.13429546
0,1.567710862,1.205797884,0.302763698,-0.145915186
0,1.06701743,1.26375142,-0.068944303,0.503738392
1,0.373478967,0.051245797,-0.07313826,-1.572129005
1,-0.637250925,-0.826314607,-1.196999262,1.086789745
0,-1.126308754,0.01886205,1.305360358,-0.405338655
0,2.230840876,-0.499353245,1.341666026,0.639186052
1,-0.645162647,0.437564269,0.439558491,0.142248988
0,1.147489859,1.410634559,-0.977848086,1.862507419
1,-0.614347154,-0.920030752,-0.792768726,-0.826569862
1,1.652069248,0.644235293,-0.303741702,0.78836514
1,0.320514856,0.757370141,-1.793917256,0.230201947
1,-0.214217028,0.467124681,1.245144864,-0.071200602
0,0.69002457,-1.138931482,-0.543228983,-0.037226562
1,0.529233993,-0.722164473,1.286125536,-0.723795085
1,-1.529992489,0.403478311,-1.22770609,-0.518884457
1,-1.472025858,0.977050279,1.21384066,0.280028454
1,1.679307448,-1.51063385,-1.162949251,0.717913551
1,-0.795231099,-0.475609108,-1.102543352,1.080293741
0,0.564353466,0.0776947,0.253662613,0.286950689
1,0.617000444,-0.278678858,0.074044268,1.347416124
1,1.791391623,-0.582176565,-1.258844632,-0.493213797
0,0.660245822,0.408282134,0.057684229,1.528970385
0,0.776684306,-0.215843961,-1.15933435,-0.554777631
1,-0.642713538,0.55909197,-0.929848872,0.635331117
0,1.344495147,0.578617453,0.476912563,0.460732479
1,-0.060018143,0.209484567,-1.722806431,-0.555225187
1,-0.394043256,1.173477443,-0.756013949,1.17453659
1,0.69243471,-0.337272021,-0.464171944,-0.610392252
1,-1.036017346,0.498944882,0.048639847,0.954020263
0,-0.227037149,0.087640559,-1.222561689,0.493970403
0,0.38168289,1.283979996,-0.14836301,0.788642402
1,1.151479134,1.586290714,-0.696414308,0.871989519
1,-0.705969429,-0.262316549,-1.918861919,0.073901334
1,1.632188708,-1.835535841,-0.699607759,0.572866783
1,0.82829297,-0.20560613,0.286002845,-0.61973542
1,0.299663687,-1.544653886,-1.727157738,1.373908073
1,-1.593056833,-0.203133317,-0.619052198,0.455136519
0,-0.079838363,0.259857184,-0.304067199,-1.201465007
1,0.786681752,1.106239029,-1.308902498,-0.30311277
1,1.358507251,-0.418167618,-1.577392007,1.28224003
0,-0.512443919,0.861540535,0.57320935,-0.028091439
1,1.458897397,-1.994943158,0.76389151,0.805387642
1,0.416900489,0.696037353,1.291007586,1.365393462
0,-0.473493684,1.62499945,-0.613590477,-1.45128061
1,0.769377752,-0.161530445,0.755888842,-1.193088913
0,-0.213187777,0.156090792,1.333352158,0.466971417
0,-0.141030229,0.442318945,-1.704288425,-0.55550972
0,-0.626832825,-0.862325041,-0.131521199,-0.279998777
0,-0.760277321,-0.718671051,-0.518338952,0.807269075
0,0.641921953,0.745032825,-1.706596668,0.256649487
1,-0.299418494,-1.832971806,-0.322384432,-0.739878788
0,-0.243636124,-0.377726664,0.134041652,-1.310305581
0,-0.207096429,-0.191484875,0.787745231,-0.143121218
0,0.317753613,0.387104261,1.635393057,-1.008149932
1,-0.267403218,1.112666357,-0.16786712,0.106628575
0,0.341358921,0.589073518,-0.875855108,1.037842622
1,-0.385077732,-0.197696436,-1.465007702,0.577533337
1,2.097743115,-1.102202177,-1.51041133,-1.021071906
1,0.35438952,0.400813632,-0.220141717,-0.69894314
0,0.411134249,1.913365404,0.18585631,2.091276359
1,-0.88638363,-0.289775934,-0.71160983,0.404581312
1,-0.672710592,0.98890137,0.365749805,0.372155106
0,0.681378252,1.189265119,0.654002702,-1.383231065
0,-0.942057015,-1.058583188,0.116066117,-1.253913553
0,-0.844937617,-1.001700288,-2.173805045,0.264788409
1,0.487626485,0.565318566,0.567346225,0.026388923
0,-1.459588317,-0.169618022,1.494823702,-0.144089631
1,1.321538018,-0.30902825,0.010542734,0.289277173
1,0.774318547,0.025225724,0.274301688,-0.029744075
1,-0.862940833,0.213004514,0.063107203,0.548662861
0,0.428922015,-0.571230151,0.632068652,-1.034783801
0,1.21537031,-0.284904013,-0.620125135,-0.213060753
1,1.031018587,-1.375057213,0.816044486,-1.952813612
0,0.817867882,-0.203346435,-1.285336006,-0.053360722
0,0.474396425,-1.677529502,-1.884869433,0.538512717
0,-0.194503618,0.105194011,-1.330935128,0.694984947
0,0.229654352,0.005441612,0.244048966,-1.360088391
1,-0.794836618,-0.369257219,-0.166735847,0.44837716
1,1.603311864,-1.435661473,0.153687074,-0.417006603
1,-0.030484498,0.936756519,-0.062311579,1.367746968
1,0.794027467,0.554191444,2.140931561,-1.139624621
0,0.133403501,-1.09904058,0.871922129,-1.043388606
0,-0.256706604,0.380618306,0.243456993,-0.155513763
